dw_δ90,xr_μ1,tn_μ2,gy_φ13,tn_ξ4,tn_ξ5,gy_Σ6,tn_θ7,bh_ω38
18.330306,-0.210326,-11.09837,3.459738,0.873679,33.620219,-32.790757,-1.0,63.036047
36.974536,13.283637,-31.200586,7.870131,-0.909501,79.278519,-80.146648,0.0,46.080168
23.252456,-15.704076,-27.466053,-16.673597,4.785487,75.771665,-1.617613,-0.912136,46.412391
38.66501,13.502591,-15.557501,14.639623,3.531377,27.799243,4.549995,1.0,68.63187
15.992068,8.972865,-17.884825,12.368375,3.590774,63.583597,-29.912425,1.049913,45.531717
28.360437,16.168315,-23.916934,20.264988,7.262144,34.011296,-61.654456,1.0,45.992402
26.415385,-0.855542,-27.257532,-0.86723,5.213094,78.642305,-11.971418,0.532175,48.671943
35.350741,0.012271,-35.819093,-1.151582,6.715975,52.03018,26.846037,0.611983,47.801798
45.343494,2.377184,-31.673857,1.010319,4.220214,61.593042,-11.865109,0.0,65.10617
35.585675,7.716731,-41.272213,1.276606,6.829064,42.714063,-47.737227,1.079016,55.375921
43.519036,13.075508,-28.630817,-3.780588,3.937701,46.125802,34.556534,-0.677691,56.387422
44.1129,-1.648948,-13.137061,20.8625,4.950928,50.717319,-46.692078,1.706358,63.981798
24.255619,11.422479,-15.040198,14.32016,5.573857,54.522083,-61.625847,0.99717,53.015564
21.268507,20.021896,-44.352425,1.484403,6.899033,63.813723,28.953316,-0.378227,51.754522
44.910708,-5.95075,-31.612919,-8.927114,1.261256,29.023343,-35.057917,0.0,60.24755
41.732063,-4.340662,-44.728697,-11.273998,6.930278,63.566955,8.097483,-1.0,44.190995
40.818144,-5.339291,-23.626359,-2.256524,3.222681,33.719631,40.905498,-2.2529,43.197753
24.81778,10.304549,-28.662943,-7.429501,4.016582,53.630687,-50.026388,0.0,49.798923
31.214649,12.90816,-21.592143,16.973162,5.968318,36.520711,12.426068,0.0,51.796531
31.014331,2.628884,-44.209299,0.120395,3.200568,56.145512,-27.943833,1.0,60.489385
34.813323,0.602069,-29.363658,8.213641,6.215207,80.798014,-61.185719,1.841539,50.00333
20.988531,10.736582,-42.551557,8.22347,3.514829,33.53455,-78.295569,0.436778,54.410835
16.508517,1.328624,-12.838817,5.007438,3.270209,79.357153,-70.926511,0.592423,68.479146
42.802811,8.074342,-20.52796,4.996065,8.968863,55.21113,24.691376,0.0,44.385374
16.782598,-3.151016,-39.894618,12.42189,2.498891,59.410522,-65.666645,-0.385034,44.303414
26.083265,0.665023,-21.335001,19.861884,4.984794,39.796383,-44.754158,-1.0,53.573172
24.543745,-6.392166,-42.173213,-5.531838,2.158787,72.66736,-67.266858,1.0,58.150613
17.32824,13.604929,-38.580075,-4.403003,-0.291327,54.133572,-73.259677,1.0,64.90107
17.227463,9.896427,-17.819025,17.856711,3.935824,46.92381,-13.318015,1.0,57.979615
28.425491,-6.485565,-26.290149,9.901918,6.067091,39.9156,-27.872641,0.0,66.085608
41.081217,-1.157,-24.10456,11.252353,5.074427,80.636243,-36.586196,-1.0,54.167734
41.238452,4.877211,-34.878239,-13.028648,6.786314,34.38946,-71.62532,-0.224098,66.536659
21.268396,11.207075,-44.061502,-9.49749,5.745681,60.708492,-43.748881,-1.0,62.754742
40.14095,4.615663,-38.003391,-0.676726,1.896827,63.988155,-39.972883,-1.0,50.24781
34.601045,-12.564188,-14.319346,0.096625,1.583671,28.718446,12.909961,1.0,59.491376
46.188678,-0.251267,-16.225573,7.620061,5.029768,83.304591,-63.161188,-1.0,53.842861
19.175626,8.687026,-24.649331,18.859069,3.173767,75.782143,16.464731,0.92861,56.043089
29.057573,0.990622,-37.567659,-0.791692,2.996983,26.495542,9.418957,-0.920742,45.027822
36.233911,-10.062317,-44.750396,9.621232,3.104715,64.606241,-72.492663,1.3515,52.276014
42.056802,6.845707,-16.160676,-2.573254,8.849243,78.19175,-45.004409,-2.842216,65.859946
38.527232,0.62875,-31.596231,-3.158739,5.64692,75.484565,-46.277543,-1.0,45.388621
27.326046,9.870682,-22.398241,13.276188,-0.110596,67.111037,-4.317327,1.0,55.509707
38.934745,4.631706,-42.740211,-12.540507,8.871174,78.016871,37.993076,0.0,67.008653
18.470036,21.149888,-42.585109,-8.380641,2.479216,59.144742,-26.470262,-0.147983,49.516028
17.769429,16.079346,-14.946716,2.482827,1.584629,64.454962,-72.236686,1.0,56.883132
19.850069,4.622172,-25.882395,13.963431,3.164129,58.376368,-46.454854,0.764885,63.72517
31.898903,12.074094,-14.2693,-3.542836,2.698851,64.05479,-35.749311,-1.0,60.838695
48.043227,-0.279854,-16.757045,-18.652738,5.299248,77.809878,35.313139,1.0,62.825234
35.173963,10.84348,-41.858926,-3.280294,5.640685,51.19906,10.256867,-2.03726,45.287127
35.575543,14.50659,-25.042613,-8.279994,4.511342,76.111347,-24.790933,0.647908,51.298036
33.289372,-10.015222,-25.447415,-4.475533,4.375111,29.850693,41.792998,0.0,60.353297
47.759417,10.770798,-24.187665,-1.062464,5.092163,35.906082,-40.669707,-1.055725,59.601721
45.380901,3.172248,-30.044724,-4.139574,1.866061,50.412549,-24.942463,1.0,50.018393
20.512973,14.645008,-20.785492,-0.162996,5.661961,76.774911,-39.549167,0.114129,53.849263
38.170139,5.613941,-21.234657,-11.468765,5.140589,26.784359,-81.055115,-1.0,44.159273
22.202924,10.122089,-44.559633,-13.693276,1.973116,48.21289,38.0732,-1.0,60.796398
18.67459,6.605621,-33.240947,2.64891,4.175957,81.387832,36.292614,1.0,45.089039
39.891349,10.340777,-44.597434,-5.728778,3.633069,29.979373,-12.902158,1.0,48.587209
40.995528,-13.825856,-21.730991,3.68872,5.07231,49.911227,-17.574312,1.0,56.510059
44.232177,-1.75406,-36.775414,6.293195,4.099992,74.154184,22.506484,0.0,43.116697
18.66254,10.565299,-41.085669,12.981331,1.31827,80.449154,40.717114,0.0,59.622231
45.727226,-5.436379,-31.839213,1.034702,9.988982,57.728591,41.628744,-1.0,58.603198
29.386134,-0.676037,-13.699365,3.975588,5.936039,77.897249,-79.435515,-1.0,64.436891
19.054799,16.422235,-13.745873,19.355106,10.624465,33.985185,29.715452,-1.044003,45.906008
28.737716,19.882193,-13.13741,-7.741267,7.306167,35.114014,-63.150233,-0.233342,59.969545
29.7482,11.245073,-43.104946,-1.423682,8.046576,75.906347,-34.201727,1.0,68.375152
43.770481,-6.870291,-36.279436,-4.12516,4.613543,82.821542,14.477783,0.0,54.628743
23.376535,-4.182412,-28.92671,-2.107534,2.130519,80.142312,-68.732834,1.0,54.34736
19.567605,9.571493,-43.027243,-10.45559,6.224547,41.296694,36.170434,0.515962,50.070795
35.249348,4.598696,-25.074909,-10.656204,9.374819,30.544643,-1.78374,-1.0,57.832773
24.768934,2.662898,-19.855041,-13.186038,2.481193,74.379121,-15.372406,0.0,48.265397
19.1076,4.475522,-35.229707,-4.638649,3.955376,26.790478,-8.245026,-1.0,51.085375
29.270213,5.41145,-25.461548,7.015663,6.656468,26.375175,26.277515,-0.123539,55.661945
40.948679,-2.080147,-41.017677,10.182138,10.299598,30.992953,-34.034933,-1.0,51.575257
16.442934,4.591142,-11.451906,-13.6146,4.683473,45.529838,36.42192,-1.0,57.771787
28.745641,0.492381,-17.621698,-2.214259,5.903237,68.330441,-35.667903,-0.135823,58.341349
35.346596,6.213378,-36.57289,5.097187,2.395508,40.886189,-21.152347,0.143463,45.043819
47.004267,-0.203218,-36.558729,-1.406844,3.928032,39.613332,30.986195,0.825587,45.69496
34.409748,-3.894245,-17.531381,8.528188,4.766376,73.002814,-65.070728,0.7171,52.896951
16.424948,8.910671,-14.030825,-13.731181,5.868,65.370823,-19.876253,0.29877,50.36377
31.343328,-5.03149,-13.544904,-12.593243,4.877454,75.970246,34.600287,0.409824,57.297411
23.233345,1.262756,-28.366379,4.16442,8.323462,39.206634,-82.736154,-1.512728,51.175988
40.44625,8.553505,-14.84848,12.750278,4.211009,60.944934,-51.881452,0.049645,44.338405
44.003027,5.738159,-14.183474,-6.159861,3.292968,33.943899,3.803152,0.423774,55.62754
37.352642,7.429422,-38.457418,-8.519068,5.632622,65.689436,23.83527,1.0,65.037758
35.585813,-1.520582,-41.122212,7.438289,3.68444,47.603899,28.310373,-0.932446,50.700527
28.381376,6.384763,-41.557746,17.537061,5.522465,39.851394,-29.927851,-0.354378,68.348641
22.249863,3.641977,-38.682262,-0.197189,1.485557,81.891919,31.75005,0.0,67.338644
33.937086,9.980224,-31.371118,-6.678327,10.10782,71.085242,9.56428,-1.0,61.963
27.625613,-8.438364,-11.113064,-10.854895,-1.238069,80.371955,12.732345,1.046052,50.67692
46.060964,9.603614,-27.84537,-5.165819,5.617799,48.864291,22.256802,0.952486,63.021215
15.606943,1.507781,-38.606019,5.36015,0.701147,78.763078,19.462996,0.882272,51.71551
15.916233,7.084399,-14.019695,-19.488982,4.151785,42.915559,-4.05014,-1.0,62.103804
29.380048,9.297581,-35.638184,1.811436,1.204192,30.82701,35.848111,0.0,51.957545
24.724102,3.986272,-34.405389,-10.650406,1.197066,74.375771,-56.88145,0.37156,50.49148
20.447076,-0.964098,-21.408378,-2.566278,5.904659,47.342233,-62.379389,0.0,55.733011
36.137227,17.911894,-28.711117,-6.900295,7.11724,81.89484,-85.169394,-2.157863,55.579812
38.656805,4.316749,-12.479493,2.063239,8.771284,46.842347,-61.864428,-1.0,49.102841
24.753504,3.38687,-22.575099,9.583885,1.599358,78.94019,-18.498775,0.367243,43.795536
31.482954,12.693036,-45.076884,-2.208174,4.18681,30.309391,-17.926852,1.0,51.230536
22.360285,0.32806,-31.544866,-12.199546,8.551028,79.700927,26.327374,-0.370107,50.444199
48.165658,15.198726,-19.660507,-5.256904,7.845528,73.007575,-36.931756,1.0,61.914126
23.157055,2.283397,-16.540341,3.63213,5.310494,31.398661,-37.54943,-1.0,62.910007
40.07174,18.246584,-25.52053,0.126273,2.466295,51.677442,-43.568072,-0.585989,53.680951
45.255363,0.838432,-16.974386,-12.570751,4.465011,65.130711,32.051391,0.0,65.385742
32.655931,-3.98992,-23.529383,1.083779,0.968162,51.305583,36.914057,0.638391,67.89385
32.304257,5.554484,-24.694697,9.409645,6.941271,70.994108,-79.60682,0.256212,50.349803
35.017189,20.676931,-12.595693,-0.434324,5.654214,79.824631,-5.442587,-0.273324,52.343726
34.755817,6.140568,-45.016993,5.787684,3.518524,72.006641,-49.608624,-0.324472,67.477449
28.781663,14.251103,-11.217384,-6.099698,6.620449,60.940021,-47.685653,-1.0,45.642183
45.472956,-2.136389,-16.489291,14.610969,1.393313,79.484548,17.876047,0.844348,61.851509
41.784841,1.691703,-40.152228,0.226077,2.424145,38.595081,-47.759174,-0.913235,58.254226
26.424477,10.327496,-41.866874,-5.113403,5.553979,54.148037,-45.006329,1.0,46.42648
20.349568,4.740001,-36.746656,10.899479,6.21711,75.277762,20.081413,1.0,55.263189
16.091775,11.232332,-25.925927,1.651453,1.509188,35.058784,-52.313623,-0.300548,53.359098
18.651975,0.518849,-41.576696,-0.944516,4.868113,33.258837,-25.610395,0.008324,54.497052
35.872002,9.1779,-44.637263,-12.945888,3.332457,75.826781,0.768063,0.0,51.860193
20.60943,-7.052202,-25.686439,2.689806,-0.423546,62.301684,-73.88302,-0.682565,59.934462
25.963512,-5.793703,-16.065098,2.231216,6.736689,64.004569,3.407397,-0.430806,53.844317
15.783148,12.297777,-24.682374,-7.940202,2.358438,72.235026,-65.311225,0.0,45.763374
30.876173,9.195803,-15.666695,6.513135,2.453549,73.208768,-57.332828,-0.637499,48.351234
15.730308,5.846343,-33.670508,0.537834,5.191083,53.804473,17.664841,-1.569813,56.045662
40.829315,-17.170836,-29.467044,15.667416,5.573277,45.466414,-42.130098,0.402544,50.228746
47.539992,1.868308,-34.905786,-1.941744,5.922134,52.695421,-35.879458,-1.0,56.886767
39.322931,-1.115025,-12.36069,16.575464,7.504312,44.606137,21.272432,1.542068,49.824459
34.041824,-1.874314,-27.300649,-10.641144,0.199978,26.712818,-82.385152,0.675991,43.773214
28.320168,3.443997,-31.371173,3.675838,4.687092,33.051426,-69.585301,1.0,55.428094
33.772992,11.951691,-38.44328,7.720414,4.196907,72.929027,-57.781509,0.0,65.582474
40.25066,2.365922,-40.867453,15.432441,5.275687,72.885446,-69.28877,1.0,50.087012
34.931835,0.95497,-24.588847,11.304446,6.012726,83.399356,-31.182174,0.504004,46.860114
17.637073,9.268685,-38.901317,0.027188,3.500678,60.743117,-16.870729,-1.10932,49.421058
37.361204,0.772864,-36.686862,2.63775,4.62757,45.609892,-22.106922,1.0,56.14821
31.446364,19.738327,-36.433835,17.066204,8.27781,70.310338,-3.499158,-0.588528,48.11675
21.296338,4.131608,-15.920262,4.143993,6.563182,78.289415,-25.544155,0.618326,49.72289
44.159337,4.42509,-27.315034,15.630513,2.568914,42.638058,-9.313204,-1.0,47.810457
42.026274,-3.418247,-41.223942,-2.034559,5.881295,71.483755,-64.366399,-0.136031,44.476572
40.913078,10.270482,-19.194846,-5.227482,6.435317,45.5742,-64.012695,-1.249074,56.309214
30.102506,10.677102,-44.47662,-11.7033,4.82059,64.722623,-49.596046,0.0,65.579129
37.037034,10.048283,-18.150738,2.095854,6.892105,78.192997,-71.321977,0.467639,48.729257
16.373709,6.931965,-38.785984,-2.807369,9.331772,74.430982,-49.853569,-0.931378,43.372863
40.277164,8.050919,-19.491665,6.091645,6.024526,39.130747,-54.03138,-1.0,62.364326
28.103317,2.434639,-44.478733,-7.126985,3.479194,47.553963,-46.010041,-1.0,52.900191
38.131209,-0.427355,-18.717711,-3.202212,4.209221,48.825467,-56.981731,-0.379228,65.004588
19.675192,2.291541,-12.729957,-4.886345,7.223852,55.193457,-30.835169,-1.0,59.587907
47.920288,9.709064,-15.084445,-12.505679,4.976388,49.195859,-30.321237,-1.0,64.078261
43.443716,0.799034,-24.428834,29.756651,5.362487,31.965914,-53.728642,0.625265,44.812752
43.123235,2.886782,-43.425174,-5.396126,9.418418,30.349505,25.000282,-0.390625,43.634489
16.063479,6.950245,-36.313333,5.125923,2.426548,32.859806,-74.415265,-0.454598,64.989167
21.893731,5.039675,-21.322442,-11.04709,2.594152,35.517116,-31.645299,-0.159402,53.680389
24.228534,15.861299,-23.173399,-3.667346,7.93039,72.752958,-3.794408,1.0,55.964105
15.592018,8.698703,-28.213547,-1.81338,4.881332,68.20993,44.999431,-0.92491,58.244739
32.751918,-4.433182,-37.400746,5.59405,4.519442,81.560526,13.527837,-1.0,59.563196
25.895266,13.374525,-22.364992,-6.089007,8.00473,30.4877,-84.31574,0.0,66.471749
19.430289,-7.001177,-16.912811,5.260892,4.592274,27.255676,-66.281482,-1.0,64.6958
43.882516,12.152584,-13.217615,1.550251,-0.826551,54.904203,13.265852,0.0,59.498959
30.672436,-4.494272,-24.391416,-10.034437,6.810224,75.240115,32.556691,-0.15131,57.994949
46.339531,7.653532,-33.766384,6.373206,7.083534,69.500043,-39.877649,0.335623,55.422987
27.877283,6.845473,-38.35887,3.338584,0.499201,27.129035,30.031458,0.313619,67.944519
29.349406,5.398597,-20.724154,-5.305146,3.943551,65.513346,10.240882,-1.0,59.449649
30.739062,7.100299,-16.074578,1.032725,9.545105,78.238954,22.450375,0.487482,58.9266
45.656758,0.914688,-21.161572,9.319502,7.209155,37.20843,-77.982058,0.0,45.571773
33.596716,4.086131,-29.508842,6.34076,5.548534,39.141403,-12.162028,0.100784,51.15851
25.254786,12.93883,-23.502833,9.063586,-1.233141,55.983266,34.051353,0.231067,54.986356
19.185757,15.404326,-43.461375,11.648255,3.896088,76.892746,-32.563146,-0.100788,45.824661
40.175359,-2.457877,-34.352279,8.368726,3.11058,65.116107,-40.780369,-0.816699,68.197955
23.575641,-5.069132,-26.635582,0.618391,4.609202,81.249364,-39.801633,0.036691,61.004294
33.06999,1.929012,-12.056002,2.689074,1.334404,42.906783,-60.688816,-0.335603,49.169095
21.945524,-1.335466,-23.344066,2.391646,3.311213,31.265661,-40.584626,0.0,60.738009
42.754944,8.871647,-19.159714,-7.745735,3.882165,73.178232,-32.184288,0.858695,49.495991
46.130069,19.334491,-40.29433,0.138103,4.197906,66.314821,-67.00536,0.0,59.75764
24.714552,13.386377,-34.757926,11.342072,4.484304,46.791332,-46.339625,0.0,55.50346
34.922613,-3.467867,-30.841338,4.602973,5.078964,62.8615,-66.189595,1.0,57.703364
17.532215,9.777574,-18.050533,4.543531,5.430487,34.235149,20.066322,-1.0,55.842268
32.358708,8.726805,-39.34309,-0.072497,4.325718,42.273951,-79.211838,-0.653879,52.768632
23.398137,3.482748,-19.794791,29.931617,5.118616,33.047789,-34.008878,-1.0,54.938036
17.733792,10.324766,-27.390653,3.685211,4.218196,76.37692,-76.30553,0.90458,63.523434
26.364086,-5.022152,-25.022647,1.495798,5.509873,33.832075,-76.926539,-1.885538,44.177614
35.787194,5.315027,-43.354439,15.114978,9.135045,54.963097,44.75749,0.525857,47.714387
27.89285,10.308754,-18.52677,-8.515319,2.727847,71.756471,33.084146,1.0,46.682817
31.032267,-5.988389,-40.59171,4.694589,4.17189,80.123597,-3.417071,-0.303925,48.236418
30.319701,11.408866,-38.137635,-4.102281,6.326374,27.671986,-79.931298,-0.677529,43.785084
19.854999,-0.311239,-29.170759,4.390579,11.165208,70.578574,-21.349368,1.0,54.636665
40.678803,-8.38441,-28.154581,-2.289254,3.019676,52.741668,-77.845771,1.0,47.987978
26.414712,-2.390372,-17.558706,-5.68325,7.125682,69.497059,-3.430817,-0.467707,49.47719
25.494103,5.925894,-38.059211,-15.567548,3.272368,50.173264,-15.636609,-0.490301,67.357204
47.136177,13.234072,-19.959394,7.42996,3.060735,40.864918,-74.307565,0.341828,43.988371
19.442835,6.013693,-38.916892,21.765772,6.71501,41.801097,1.364218,0.184056,51.885578
38.498181,2.535177,-33.807841,-11.948783,3.477971,45.846432,-66.863271,-1.0,47.201698
38.68858,8.108259,-28.381518,-5.02006,5.194632,51.126688,-72.457038,1.500133,57.951062
25.700481,8.522599,-44.203459,12.548803,5.11433,40.7195,-30.652563,0.251307,56.39314
47.622332,-3.539038,-30.42107,8.139197,6.865693,61.510584,29.278874,-0.91237,67.500565
20.42791,-6.910439,-27.142635,5.371945,5.681391,59.349698,32.814115,0.0,64.648512
22.874604,-2.616442,-28.632809,-7.423143,3.784134,31.012314,-60.627088,0.0,51.220519
21.671374,2.294399,-31.260162,-6.52053,0.953795,52.139448,-21.327979,1.0,47.270657
27.9688,3.839381,-18.196021,14.663956,4.599357,39.257919,7.070297,0.288401,44.767285
26.140462,2.678584,-18.905201,5.054571,4.805266,75.106641,-19.909036,-0.149324,66.846568
16.138628,1.75394,-24.710437,-3.570476,7.377862,81.764704,-84.937408,-0.514844,57.851104
31.181186,8.455932,-27.069199,2.776953,7.705463,65.20067,-12.42068,0.587329,56.497593
37.84565,13.252922,-38.271291,17.54331,7.727631,42.734924,-71.332044,-1.0,68.060798
47.851831,18.581474,-34.887331,-2.039388,3.117692,41.524382,31.749932,0.0,60.28239
26.540188,10.154691,-40.212305,-5.124246,12.367074,38.578025,36.233269,-0.860985,63.917092
27.861374,-7.479873,-20.521264,0.745146,4.277773,78.541161,-66.887611,1.0,54.2292
23.296345,0.263979,-43.208877,-6.078327,4.115907,80.567108,-51.026123,0.36851,45.788103
30.012328,2.578636,-27.126642,3.443497,2.361656,74.802931,-12.295241,0.217288,49.803805
21.582103,2.710443,-29.568011,11.801927,7.035776,62.668162,16.177271,-1.015255,53.046717
19.891425,2.080841,-30.85688,-0.385803,4.914873,62.073987,33.965346,-1.0,64.124928
18.912517,18.157736,-13.345003,-0.568629,10.148,78.552133,-38.720165,0.451191,64.836591
28.689887,1.086645,-15.74689,8.015262,5.27673,40.514793,-60.984845,-0.489432,62.248222
19.649604,9.006121,-22.846517,6.13543,3.823655,64.48964,-31.438104,-0.729387,52.898263
18.290476,5.116708,-21.093319,7.602499,3.421314,69.552101,41.276169,1.0,59.534057
20.619896,21.036546,-16.79341,7.387753,6.717548,51.85102,-4.042964,-0.671998,48.256806
25.847369,-1.754631,-23.215075,-19.49957,4.904071,60.272044,-50.334993,-1.094255,57.556861
34.266915,-3.065955,-33.455794,3.974946,8.020168,79.975619,-54.870691,1.0,50.876916
16.020912,-5.667245,-12.917674,12.744096,6.63959,32.609925,-6.546463,-1.0,53.831334
21.225087,7.311831,-37.341665,1.35856,5.532812,57.342201,8.39583,-0.008907,46.999737
36.291273,12.910049,-23.846644,9.826477,7.799446,39.077739,34.084842,1.0,44.284803
17.026668,16.36666,-35.760729,10.185386,9.324671,45.972046,-41.679685,-1.0,64.235787
22.496464,-0.171466,-33.140671,-9.515768,3.475871,76.844396,-7.474254,-1.448244,67.633535
18.937066,2.255539,-38.114877,6.081453,3.406744,54.350029,-78.81132,0.0,51.128959
24.761638,-4.034428,-24.542041,11.962911,5.66801,52.561795,-63.764883,0.0,43.621235
48.244217,6.26353,-11.884848,9.534937,9.719978,77.070217,-43.131973,0.348545,55.468161
33.401827,-1.789258,-31.59137,4.804876,6.333952,80.815025,-0.153052,-0.486523,63.832555
25.472175,10.422031,-26.258763,-8.132984,-0.576794,51.962273,-20.998969,0.003223,65.240882
39.759151,18.391549,-22.644492,-5.720013,3.175224,50.353124,5.417438,1.0,49.871851
22.101457,8.619115,-19.466575,-1.04397,5.636543,53.536282,-38.699859,0.153983,46.672146
23.703343,16.680751,-19.689867,12.370818,0.235194,80.911452,-73.898867,-0.084555,61.840643
25.491666,-2.554631,-19.467997,-7.583707,7.044123,63.174223,12.6208,-2.3492,49.859561
24.096478,24.776926,-19.95834,8.224252,6.427311,76.347355,38.938479,-0.564723,58.155111
23.064777,-8.593471,-29.654284,6.34157,6.739159,57.046191,-23.157092,0.0,47.787562
35.733289,-6.940486,-27.668775,10.740236,3.096169,36.264554,-64.039556,1.0,56.052034
27.786864,-8.543748,-22.541493,-9.054751,4.96775,27.767288,-63.1138,0.860548,46.690813
