xr_θ0,bh_Σ1,mk_ψ22,mk_μ3,fp_δ94,fp_ψ25,gy_μ6
1.0,23.272899,-37.47702,5.230931,0.86757,0.466338,10.895813
0.571686,1.332509,-24.659466,-5.814162,-0.076927,4.497763,13.339708
1.0,7.389977,-35.201089,4.620223,-0.233869,-0.472002,14.29372
-1.0,1.49382,-24.864864,1.524153,-0.360277,2.126123,14.720015
-1.0,2.473752,-26.346165,3.703199,-0.365073,-1.598244,15.710639
0.607934,-2.453072,-36.501579,8.807538,-0.151694,-7.422794,13.56962
0.343077,1.468235,-36.396177,14.605858,0.732212,-6.029157,12.962137
0.0,1.16107,-36.352922,0.031121,-0.162451,-6.579053,11.766101
0.0,2.955855,-31.761743,8.282731,0.418718,-5.149324,11.891006
-1.387435,4.322385,-33.576688,4.149428,-0.800382,-1.35452,12.65169
0.0,2.724011,-39.661905,-8.109462,0.295433,-6.912483,11.860424
1.0,3.327502,-25.510424,3.984389,0.018225,10.046301,14.940975
-1.345806,6.671873,-32.289198,5.016965,-0.555173,-4.054517,12.850893
0.0,1.30872,-25.829037,-3.32535,0.89417,1.040126,15.053758
-1.0,0.037548,-33.195508,5.922424,0.45573,2.055237,15.39665
1.282531,5.614103,-36.698332,-1.076596,1.385233,3.877692,10.500504
-1.066994,7.240346,-30.813613,-2.060438,0.521048,-2.138016,12.89707
-1.824366,7.137809,-36.493663,-3.488614,-1.266421,-4.291325,12.557869
-0.907126,12.445743,-32.5987,11.206422,-0.673996,2.373489,10.748077
-1.0,1.567106,-34.926828,1.312135,-0.172914,-1.690223,13.025733
1.0,7.994126,-26.287506,-0.16917,0.300882,3.486695,12.415176
-0.304931,6.162515,-35.939022,9.381138,0.44638,-3.426063,15.794218
1.0,5.126163,-36.845331,-0.425275,-0.132748,-1.840475,10.5153
1.0,-7.027833,-22.168156,-4.85506,-0.284499,-1.828046,12.121875
1.217604,5.093543,-26.488533,2.884233,-0.613423,-1.813785,12.749397
1.0,14.681487,-33.227817,-9.483141,0.597911,-2.715011,11.281637
1.0,11.05515,-27.163804,2.537527,0.646612,0.885137,11.480723
-0.093629,3.357185,-37.396908,-2.882935,1.747889,0.236916,15.262382
1.551636,7.009584,-34.781719,10.950148,-0.614422,-8.7716,12.655347
-1.285314,-0.086639,-34.157466,-6.341468,0.003167,-0.451296,13.736713
0.115543,-1.185348,-24.376163,5.250628,-0.056609,-8.886102,14.220769
-0.624451,9.100192,-35.578034,3.463429,-0.294398,-9.045346,13.963385
-1.088352,2.028383,-37.796719,5.043443,-0.871555,3.184064,13.030814
0.608415,2.037346,-23.178427,1.374793,-0.39103,-4.083946,15.078689
1.0,1.051675,-28.517502,-5.11308,0.607609,-2.924983,15.414654
-0.267039,7.523128,-27.826498,-2.337385,0.341497,5.438283,13.218403
1.908084,6.53342,-22.707523,-0.84016,-1.057936,1.594406,15.120582
0.0,14.774842,-32.164439,6.802602,-1.319014,6.533181,11.443131
0.0,2.488373,-39.782204,-4.837542,0.204955,2.198826,15.289553
0.533275,4.484981,-26.169723,2.355044,-0.947675,-3.733248,11.097872
0.0,-7.449053,-32.32688,-3.280182,0.040911,-1.700549,11.24714
0.798837,0.49241,-36.103994,0.196074,0.208187,9.220199,14.006381
0.099415,5.060594,-33.074616,1.016328,0.126153,4.318452,12.338131
-0.342066,8.303545,-39.764087,1.199361,0.153963,1.586722,11.08129
0.0,2.138516,-38.909666,1.87091,-0.639628,-0.663578,14.083317
0.456591,4.130945,-33.51595,-1.978064,0.410395,0.030789,15.409951
1.0,8.447959,-29.055627,-0.736392,0.718572,-3.842394,12.322689
-0.414182,-10.266549,-32.475959,2.240815,0.064621,-4.046656,12.374561
-0.812883,1.592771,-22.27243,5.109081,-0.097724,2.226159,11.588256
-0.140184,5.642298,-26.187269,4.613155,0.467887,-4.629478,13.228545
-0.001486,-0.947755,-37.952627,1.243624,0.560649,-4.15915,12.811457
0.295912,5.199161,-25.549343,-0.652774,0.818124,-2.807318,13.855101
0.0,7.654488,-38.033579,-0.085979,-1.531291,3.467676,11.929817
1.0,9.271667,-34.801932,4.083632,-0.609344,1.505592,14.047104
1.0,7.29239,-24.725122,2.076746,-0.131029,-0.72474,15.331967
-1.161976,9.785196,-22.284312,9.008589,-0.326748,6.680642,11.017152
0.0,5.913278,-37.541039,-2.677168,0.319425,-4.257015,12.536857
-1.0,8.469697,-22.936554,-11.259312,-0.861591,-2.557382,14.178107
1.0,4.191627,-37.37269,17.340241,0.601153,-2.831634,11.485348
-1.0,-0.142659,-26.724097,-2.632176,-0.070672,4.449668,13.487008
-1.0,18.219302,-26.0538,9.927477,-2.013244,-3.066087,11.728625
0.0,15.495205,-32.306223,-1.555352,-0.532115,-2.64553,15.76675
0.480171,-1.361173,-26.392166,4.002482,-0.242031,1.617074,15.181823
1.146044,-0.283438,-22.0922,9.540002,1.563751,-3.847958,14.193185
-0.331293,8.046318,-29.715172,3.238772,0.090078,-7.751493,12.913469
0.0,3.296812,-39.076031,3.543055,-0.709633,-0.206225,11.829427
-0.706868,-0.161669,-40.686674,7.714039,0.35055,4.909524,13.674904
-0.373273,3.797124,-30.749112,3.419188,0.972432,-5.726688,13.96827
-2.069203,1.305188,-27.700319,6.279306,-0.05952,-0.211241,13.87621
0.558476,0.456075,-24.193521,-0.017885,-0.898681,-11.08018,11.453498
0.0,-0.112943,-35.727145,-6.559416,-0.830052,-3.968442,12.667832
0.0,0.618823,-38.538647,8.790619,0.678672,2.334891,11.054168
-1.0,8.314959,-26.791066,4.160318,0.612732,-0.679162,14.038798
0.0,-0.438599,-25.324506,0.966854,0.436033,1.599903,12.520476
-1.0,-1.574874,-29.670476,-8.254754,0.090999,1.747987,11.072267
1.0,9.274029,-36.743541,0.001733,0.423543,-3.984614,15.19475
0.0,-1.660217,-32.37032,3.872518,0.709282,-8.510376,15.359925
1.0,2.796823,-23.064058,-10.671081,-0.531753,-2.656291,13.577617
0.0,-0.473874,-34.542741,-6.562163,0.428056,-0.864931,13.628266
0.0,3.234651,-40.963123,7.128275,1.257913,-0.863429,13.6203
-0.184193,12.02443,-35.465392,-8.051199,1.120265,-6.875745,12.863877
-0.661696,1.386833,-38.230004,4.397367,-0.165685,-3.525505,13.162038
1.0,14.284011,-30.794555,6.310499,-0.824678,1.584646,12.362644
1.0,0.452362,-32.349727,4.301365,-0.011205,-1.515293,13.404107
-3.088717,12.146006,-26.525983,0.265075,-1.945368,-3.046919,10.617365
-0.658194,3.438999,-25.666157,-1.545008,0.023252,-9.058078,11.162849
-1.0,13.948515,-28.057327,-0.878301,-0.792474,-5.111456,14.709917
1.0,0.265575,-39.004754,0.06444,-0.716707,-3.385554,10.769023
0.050027,-0.235424,-26.305711,9.469892,-0.41972,-0.900107,10.487707
0.0,0.664806,-23.481516,-2.651567,-0.563657,3.587312,12.299414
1.973356,0.361852,-37.462076,0.91947,-0.500689,2.757668,12.221851
1.0,-1.054016,-27.821631,0.044592,-2.084583,3.410416,12.679211
1.0,-4.238464,-32.350765,11.619711,-0.27724,-2.998537,11.602315
-1.0,6.856701,-38.748629,1.621813,-0.392163,-5.169969,12.325481
-1.0,2.284105,-38.989788,-0.526795,1.097306,-4.153709,11.256413
0.572165,17.533512,-25.416205,3.256627,-0.885062,-0.34664,11.829766
-0.099749,3.753925,-31.305694,-0.330029,-0.768978,2.182202,12.906222
-1.0,2.161946,-35.321903,8.160103,-0.29684,5.985158,13.734661
-0.51076,-0.622033,-37.918059,0.197513,-0.218845,3.249231,10.822951
-1.0,-0.429592,-34.134989,5.914288,0.157482,-1.795092,13.692925
-2.911907,8.580468,-41.159732,1.158772,0.598364,-7.059536,15.597817
-0.584266,12.410649,-23.7135,0.265562,1.590394,-7.616508,15.728497
-0.139961,7.105514,-36.993124,7.273598,0.085532,-0.327523,13.709688
-1.0,-0.843884,-29.161706,-6.898041,-0.446823,-0.733822,11.822204
-1.0,-5.025234,-38.215914,1.537148,0.212865,-1.01202,15.067463
1.0,2.117533,-22.034078,3.552605,-0.288086,0.555992,13.190946
-1.0,9.428859,-35.056843,-1.135982,0.425448,-4.891454,15.260608
-0.338662,-3.189927,-28.452433,-0.112552,0.074999,-1.550661,15.404752
-1.0,11.215219,-28.881913,-1.608926,1.076988,-1.747205,12.107028
-1.725775,7.421646,-36.922363,-10.701185,-0.275994,3.642208,12.382382
0.0,-2.70832,-40.058654,3.438904,-0.872114,2.036055,15.181631
-1.0,1.690527,-24.701798,11.481681,0.62211,-2.121823,14.857654
0.0,10.785655,-31.767103,-2.87395,-0.163456,-0.45709,14.329371
0.0,9.096144,-26.424928,-0.04656,-0.159636,-1.603465,10.786356
0.04697,1.59805,-39.72223,3.711091,-0.383148,-1.22756,11.702186
0.507141,7.535628,-34.435542,5.602902,-1.572205,-3.981511,14.900484
-2.149613,6.76582,-22.632539,3.305144,-0.151184,3.855195,12.326545
0.260298,7.935001,-32.298169,-5.329784,0.370647,-0.667248,13.047554
0.617233,0.595392,-31.655378,4.648104,-0.668579,0.35658,13.31869
1.0,9.176911,-28.652666,-2.395873,-0.207485,1.405249,13.744685
0.197805,4.52582,-32.997792,-4.337211,0.179018,-2.377963,14.266771
0.0,7.16997,-37.583714,5.181193,-0.05492,-0.7029,12.157296
1.584793,6.012942,-28.157249,5.842248,0.895984,0.949138,12.958854
0.416604,6.15386,-32.739333,-4.032506,-0.867344,-5.37842,12.64451
0.080274,5.610394,-28.599101,2.374157,0.809482,3.565961,12.688009
1.019956,-0.199789,-37.831073,1.268877,0.732892,-3.062702,15.282808
-0.688901,5.206297,-38.890701,5.127825,0.667646,-3.036952,15.438805
1.581063,5.849566,-26.41586,-1.661477,-0.258829,-5.560406,14.249001
-1.0,3.958596,-23.543762,-5.169795,-0.570962,-5.813394,12.252878
-1.0,5.474002,-22.716684,-6.769999,0.043178,-4.871599,10.642208
-0.619003,-1.697529,-31.241686,6.570373,0.632523,4.806422,14.917492
-1.0,-3.22392,-35.70507,2.122703,0.132432,-9.831534,11.403336
0.419055,3.41205,-28.179256,8.860775,-0.188985,-0.014553,14.744971
1.0,12.076667,-26.235326,9.304251,-0.786331,1.154424,14.130795
-0.243071,-3.715007,-31.016938,-0.157268,0.419396,-0.399709,12.678928
-0.111778,12.176956,-37.158267,-0.482523,-0.745545,-2.833816,11.132529
-1.0,0.875886,-24.043461,-12.708721,1.023683,-2.821293,15.000796
1.0,2.856541,-23.788365,-0.255304,-0.79569,-0.114772,11.958182
1.0,12.989788,-33.788999,6.702194,-0.435526,5.137189,12.06936
0.338607,11.690541,-28.381405,-0.17852,-0.676061,-2.593756,12.940541
0.0,5.214785,-26.004779,0.942457,0.652634,1.486403,11.081477
-0.741295,8.247458,-23.166402,0.276852,-0.839924,-1.73222,12.395028
-0.724309,1.40397,-28.742152,0.641712,1.028753,1.20423,12.727155
-1.637999,-1.220285,-27.199166,1.741255,-0.115066,-4.829778,14.642579
1.0,-1.787921,-33.954863,3.558205,-1.498101,4.245749,14.427008
-0.735747,-9.147927,-28.314509,1.796456,-0.138548,-4.857885,13.59572
1.0,1.212334,-24.469561,2.744791,-0.473435,1.051913,15.141528
-0.959546,0.096474,-23.376048,-2.131525,-0.787313,5.417024,12.815008
-1.0,10.604498,-26.35747,-1.331827,-1.159424,-1.030794,14.742649
1.0,6.370753,-28.779578,8.525795,-0.146241,-0.278565,12.975858
-1.0,5.676101,-24.630296,5.813592,0.015561,-0.220527,14.047204
-1.0,3.434691,-23.323932,1.179484,0.502595,0.219919,14.67744
1.0,1.988754,-33.000991,-3.9736,-0.632611,-5.707453,10.45445
-1.0,0.439046,-25.175025,2.31676,-0.735499,-2.856956,14.229361
0.0,-10.013248,-36.961884,4.274939,-1.095058,-4.467022,15.258045
-1.0,7.894309,-40.507506,-2.326084,0.019866,-0.785713,13.181493
0.924171,13.9936,-31.010576,9.014743,-0.820452,-0.622585,12.866726
0.781336,3.69855,-22.43315,3.518754,0.179759,4.795398,11.289562
-0.072428,8.332066,-32.581832,3.0236,0.03371,-8.072104,11.930463
0.574472,9.537474,-39.594777,5.973155,-0.766861,-5.689818,15.230969
-0.152326,4.065199,-25.928139,5.833692,-0.547454,-1.670335,11.37126
1.566648,0.444112,-35.377673,6.705708,0.601273,-1.568984,11.155223
1.0,4.143348,-32.476092,3.244207,0.195639,-2.620934,12.165253
-1.0,11.846584,-36.460036,-2.923227,0.477821,-1.399024,15.557367
-0.312785,4.998546,-24.731933,-0.477133,0.275605,-4.286052,14.481158
0.0,2.969812,-37.207866,-1.881224,0.417698,-2.856127,10.861574
1.0,0.16785,-28.125712,1.334007,0.400859,2.77779,11.893801
0.0,3.841406,-22.490717,2.614623,0.088777,1.241446,14.427275
-0.568306,14.689902,-23.998921,-0.924176,-0.866289,1.912262,11.238404
-1.0,2.655038,-22.578477,1.067306,0.031122,2.329332,13.297073
-1.0,-3.665922,-23.453844,-0.402979,0.014093,-2.548043,13.394779
-1.0,5.525506,-29.485119,-4.63688,-0.478333,4.207821,12.321214
1.044076,8.913931,-28.302999,3.820892,-0.156925,-8.994779,13.184614
0.782848,3.75044,-22.893125,-2.38843,-0.037591,2.547491,10.530196
-1.0,9.455145,-32.870415,9.560075,-1.363902,-4.725358,11.121407
-1.0,4.642069,-23.099299,6.19647,0.324318,3.97265,10.975793
-1.0,5.972677,-26.262724,0.718033,-0.558888,2.305803,15.193849
-1.105092,6.2918,-37.429735,-10.187368,0.68394,-5.375753,12.799841
-1.0,5.84392,-33.47458,-4.072462,0.443643,2.147599,15.776823
-1.0,10.574905,-29.542192,-6.666943,-1.136672,0.648558,14.788112
2.981597,0.518467,-27.474792,6.074986,0.164735,-3.495079,15.426878
-1.0,10.625596,-28.638377,-8.588124,-0.509827,-7.294734,12.515688
-1.0,2.632839,-27.255241,-0.800304,-0.230465,2.395392,15.608791
-1.226801,2.348611,-22.307369,12.796226,-0.646669,1.140217,14.458874
-0.139878,7.532078,-25.006234,10.44725,-0.902241,-7.40956,12.72882
-0.092893,6.597808,-40.921159,7.743007,-0.525822,-2.186805,14.668898
-1.0,7.685453,-38.831194,1.931124,-0.250399,-1.531714,14.922235
-0.853355,0.699299,-32.070466,3.120741,-0.192535,-2.302857,12.779557
1.0,0.616607,-40.778311,-2.956571,-0.149114,-1.949786,14.177711
1.838819,0.935617,-24.819888,2.840732,-0.267227,4.127929,15.300897
-1.0,12.100934,-36.250829,-2.460507,-2.023009,-8.639638,13.302835
1.805919,-4.396965,-24.936987,1.71136,0.257735,-2.110513,10.912816
1.194688,-0.739833,-29.705213,0.738932,-0.028313,-2.598728,14.902576
-0.016188,-1.813315,-25.004882,3.020011,-0.176871,-9.254122,14.982826
1.795405,-2.380595,-40.047643,2.073155,-0.158986,-5.608389,12.854622
0.0,8.935497,-32.034339,-1.286606,1.424345,-6.015919,14.727884
-1.72084,5.152512,-25.086325,5.321493,-1.872915,1.203342,13.121534
0.0,-4.536039,-37.528991,-12.707387,-0.147091,2.862261,11.726235
1.0,9.393557,-23.174085,0.727681,-0.87402,0.547661,12.965766
-1.43384,-0.017932,-26.241063,7.650312,-0.446719,0.114665,12.918694
0.789045,7.480405,-27.724731,4.389401,-0.757174,-0.84247,13.446976
-0.597608,12.034443,-23.267528,-1.797811,0.490774,2.451714,10.439281
0.691789,7.882482,-22.623507,13.283558,0.245683,1.740745,15.592885
1.0,4.8892,-38.444882,5.119734,0.044983,-6.423001,11.214578
0.0,8.622731,-25.557357,-3.6299,-0.272713,0.502546,14.441501
-1.0,1.982052,-37.268323,-0.29935,-1.032927,-2.334414,11.11754
0.334485,5.066768,-32.820682,2.367559,-1.736608,-3.414718,12.229384
-1.0,0.443901,-34.548712,5.259045,0.847584,-3.860487,13.589927
0.002627,-1.955631,-22.794093,9.20351,-0.029557,1.616523,13.747184
-0.947035,9.969999,-38.007635,10.702206,0.451567,0.294859,11.90145
1.0,7.774748,-31.571141,7.135422,0.777783,-3.404211,14.369771
0.0,10.661976,-28.974999,8.352316,0.515475,5.316876,14.71347
-1.0,2.065243,-29.104215,11.331655,-0.340552,-2.402309,13.155701
-0.026627,8.509137,-37.377677,-7.242705,0.465576,-14.736172,11.878869
0.693148,-0.623274,-26.566565,4.890018,-0.686347,-3.568924,15.288368
0.0,10.460898,-32.888706,-7.718707,-0.668541,-3.889712,14.502634
0.355727,1.819589,-37.103745,-0.800734,-0.610431,-8.872232,15.608475
0.74807,-3.661864,-38.214275,4.750721,0.079678,0.542764,14.393883
-0.904068,2.321294,-28.045317,10.134666,0.915446,-2.293327,10.928568
0.0,-1.801171,-24.629384,-2.264751,-1.507584,-3.460396,11.225071
1.36614,6.384437,-33.160399,4.290084,0.695081,2.687415,13.473786
1.0,6.593734,-29.06725,-2.153435,0.301468,-2.095083,13.007942
1.0,7.130371,-30.843194,0.233011,-0.941524,-2.886191,14.429166
0.0,7.813795,-32.628749,-3.291269,-0.192538,-5.842674,10.576993
-1.0,6.067893,-29.005937,-3.407955,0.018539,4.55671,15.765454
0.0,2.602153,-36.317569,-5.896284,0.038651,-7.291607,14.234392
1.0,6.790287,-30.320565,6.275697,-0.213571,-2.369803,13.823075
1.0,5.948306,-31.898877,3.33586,1.626292,-4.016923,10.856996
-0.130746,4.850629,-24.055087,0.666001,1.826714,1.916683,15.657815
0.0,-0.075914,-24.39437,-1.123561,-0.729687,1.882317,15.182538
-0.671353,13.33717,-40.237368,-0.58968,0.219348,-3.547129,12.100754
-1.0,7.449894,-25.403843,0.436117,0.757362,4.875672,13.590535
1.0,11.137674,-33.354581,0.200441,0.48798,-2.196176,12.947556
1.0,6.317029,-27.421881,1.288561,-0.404799,-7.256797,11.428518
1.148583,5.157897,-24.864472,4.400987,-0.783166,-0.448242,14.834703
0.353843,5.300914,-33.492532,4.006222,-0.448654,0.755025,15.135124
-1.0,0.908974,-28.699223,-10.307297,-1.065886,-2.510335,11.963502
1.928241,0.070617,-37.580745,1.184134,-0.228675,-3.387278,11.833751
1.0,4.381284,-29.550635,4.712351,0.075178,-8.135845,14.773431
-1.028501,10.978058,-24.490724,9.278716,-0.158667,-0.865376,10.763939
-1.0,4.9357,-25.029077,0.391715,-1.047129,-5.930204,12.905821
1.0,3.390542,-24.905715,1.809253,0.235365,-3.828849,13.549639
1.308277,-1.253846,-24.828901,1.307805,0.635757,-1.219493,11.010119
0.293544,6.193926,-24.805513,2.38041,-0.858121,-1.209125,11.121881
0.435289,2.864636,-26.712173,6.264813,-0.181789,-4.700374,12.241697
-0.522297,7.51986,-39.168282,-4.098819,0.103022,1.435216,14.567353
-1.413362,-1.543272,-34.862774,3.577651,1.561308,6.290769,13.254681
0.0,5.601278,-29.884259,-5.003475,-0.901683,-3.200158,14.497475
1.0,-5.719403,-37.355287,-0.965168,-0.085192,-4.743957,11.436857
-1.0,2.594374,-36.584508,4.055044,0.402153,-2.047471,12.552928
0.0,-7.962608,-22.789559,5.633328,0.027113,-1.757303,13.044563
-0.703393,6.227993,-22.623521,3.440273,-0.33313,-1.689398,11.014603
-1.0,6.821312,-35.214413,-1.987185,-0.660452,2.788993,13.620099
0.540187,6.425301,-29.767037,4.694922,-0.444502,1.542781,14.567852
0.939602,-2.667874,-41.25245,0.115277,0.581475,5.851848,14.477082
-0.300885,1.294414,-22.845812,16.088338,-0.530151,3.921486,10.632374
-1.0,-6.656787,-22.910735,6.09166,-0.523503,0.982828,14.206246
-1.0,4.245004,-28.222389,8.982011,-0.810051,-0.714721,14.484387
1.0,7.045886,-23.10162,4.891668,-0.725687,-4.717523,13.38813
0.0,5.22147,-24.580337,3.236129,0.017028,-5.026116,11.305597
1.0,-7.578147,-24.110589,-0.831416,-1.87489,2.325532,12.624683
-1.0,-1.649896,-39.439012,1.730653,0.933375,1.267868,15.347288
-0.616857,12.919972,-34.825859,8.072522,0.190904,2.033497,10.500263
-0.268842,5.944508,-27.882078,1.391185,0.259491,1.377625,14.057753
0.0,5.880043,-27.126516,2.80535,0.673668,0.265741,15.449781
0.0,0.32919,-23.608346,1.776457,-0.744769,-4.961372,15.43694
1.0,8.497126,-23.367814,-4.563302,0.542844,-2.245602,10.756457
1.0,-2.893851,-32.882532,7.37419,-0.60932,3.269177,13.651619
-1.0,4.354339,-24.137599,13.472534,0.947678,-7.338327,12.234555
-1.0,10.763824,-22.089848,3.455445,-1.049209,2.350245,15.092011
-0.672577,12.853579,-23.568545,1.005887,-0.116097,0.169386,14.237293
0.0,-1.593945,-25.862517,-1.904574,-1.3963,-2.65397,11.616428
1.0,14.50567,-32.97898,0.569173,-1.425429,-8.888971,14.945398
0.0,2.302465,-22.088085,4.792182,-0.335399,-8.124331,10.751236
-1.0,3.799668,-30.262978,-1.411316,0.332324,0.777305,15.295925
0.0,2.290845,-27.491766,8.485617,-0.251802,-2.207818,12.621188
-0.532092,-1.175192,-31.317876,-5.173117,0.291601,0.608308,13.643663
1.0,11.866976,-31.831917,-12.29408,-0.059025,-3.041388,14.484126
1.0,15.329023,-29.601277,20.366598,0.363379,-0.537805,13.527524
-1.560807,3.676668,-27.246305,-0.505649,-0.292415,-0.532894,15.730378
0.0,2.457777,-36.822824,-0.438103,-0.039034,-1.552936,15.151801
1.0,5.138865,-30.617229,2.223476,0.357366,6.441111,10.43683
-0.448083,10.260617,-24.916749,0.143268,0.511992,2.431548,12.931483
-2.165197,4.7672,-33.482028,5.883647,-0.329179,-3.489051,10.858013
0.0,-3.933943,-24.723464,11.66512,0.923338,3.528206,11.613398
-0.750749,10.108971,-26.448417,-3.560685,-0.101578,0.686057,14.613651
-0.564868,4.998566,-26.686093,2.503756,-0.199464,-1.462689,10.704769
1.0,-4.666624,-27.103347,1.043426,-1.176822,1.871154,11.619131
-0.312964,5.661136,-38.404885,-9.8911,0.64855,2.003282,13.222589
0.648288,4.269424,-32.548546,5.989152,0.177964,-2.035177,11.094121
1.0,5.286456,-31.632526,5.355093,0.311357,-3.635784,14.171745
-0.148287,-3.498601,-22.068322,0.186248,0.093145,0.680709,11.145831
1.0,14.506679,-24.322626,17.046411,0.025019,-2.382657,13.072474
-1.0,7.233244,-41.135196,-1.462064,0.675114,-2.776871,13.024248
-1.456223,-1.721348,-36.006439,5.612436,-0.101834,-8.994985,12.502406
0.335107,1.249026,-31.651765,-9.067273,1.012363,1.44654,11.44868
-0.612849,-5.226322,-26.713837,-4.850788,-1.094204,2.662541,11.333111
0.0,-9.053985,-32.752777,3.169962,0.607689,-5.454476,11.559033
-0.148483,2.647457,-29.644947,-0.889601,0.179511,-1.637644,12.166616
-1.232373,-0.459037,-24.621391,-3.234103,0.325657,3.902874,10.789894
-1.0,0.546895,-36.966206,5.046696,0.283494,-3.438563,14.056161
-1.0,7.387992,-28.709181,1.692491,0.426074,-2.640739,11.185624
0.0,1.534676,-37.00503,4.614248,1.081487,-4.143711,11.819357
-1.0,0.247086,-23.986957,0.255989,-1.089753,-1.710737,13.513393
-0.127475,0.299625,-34.277836,9.995851,-0.451073,-0.82288,13.078132
1.0,2.607875,-30.069996,3.536172,0.52866,-6.118331,14.866028
0.703193,3.045078,-22.379736,-7.33932,-0.45587,2.322297,10.932549
1.0,4.929942,-39.468222,-8.41235,0.615073,-3.553613,11.293725
-1.0,2.125053,-27.823177,1.593143,-0.565697,1.981831,12.555086
-1.0,6.160078,-33.539872,7.636279,0.149253,1.383937,13.467955
-1.161082,8.887774,-22.1575,12.650782,-0.313998,-6.904447,12.238851
-0.266343,0.850804,-39.050453,7.300616,-0.079155,-10.310477,11.516492
1.092956,8.010752,-22.611458,13.103708,0.201618,-2.571216,13.040717
0.0,-3.590123,-34.719218,-1.644334,0.32821,1.279165,13.901166
0.0,7.479353,-27.52784,2.271428,0.038753,-8.744238,11.969011
-0.744989,13.719151,-30.203487,2.784928,0.128248,-3.576239,15.091795
-0.754948,8.079202,-41.180071,1.909505,0.154466,1.1616,14.529434
-1.0,9.796007,-32.637478,4.993337,0.02733,-3.054952,13.708961
1.0,7.801481,-38.418231,1.227951,0.628491,1.644402,12.621072
0.718168,8.722638,-26.526216,1.043867,-0.350718,-4.249442,15.036239
-1.0,-6.61957,-27.393345,9.780084,0.635137,-1.416874,13.086499
-1.0,16.565965,-25.825555,4.43252,-0.055751,-2.98997,12.911416
