fp_δ90,bh_δ91,xr_φ12,gy_λ73,zx_φ14,zx_λ75,qv_φ16,xr_ξ7
-1.0,29.675047,0.0,0.0,-1.0,7.510284,23.692469,1.203513
0.0,28.873606,-1.0,1.550616,2.046027,-5.242428,-8.496904,1.0
-1.0,36.159317,-1.193062,1.0,1.0,0.142527,-18.006498,2.288578
0.0,24.107567,1.0,1.350861,1.0,52.39243,-12.057554,1.0
-1.0,33.702201,1.161644,0.0,-1.0,-6.923296,23.025176,-0.124014
1.797828,39.120767,-0.9781,0.41259,-0.205475,-5.242053,7.176553,0.0
-1.0,26.085034,1.0,1.0,-0.948139,14.027205,5.532864,1.0
1.0,35.716747,-0.954148,1.0,0.634792,51.322013,-19.64317,1.0
-1.356625,24.500788,-1.087432,-0.264695,-0.019441,-32.264006,18.302762,-1.048138
-1.0,30.232661,-1.175402,-0.79765,-1.0,12.17941,-6.607501,0.0
0.0,36.78076,0.0,-0.011205,0.34385,-33.56168,12.570651,1.109684
1.0,39.381716,0.0,-1.0,-0.61274,29.520775,2.508407,1.0
0.548276,22.435383,-0.031491,-1.0,0.073012,61.060396,-20.219796,1.0
-2.035825,34.711538,0.854306,-1.0,1.0,46.539252,5.888521,1.27654
-1.0,30.575213,-1.307639,-1.0,1.0,27.375869,7.302092,0.0
0.0,25.035957,-1.86155,0.0,1.0,-27.244765,-16.120264,-1.0
-0.905444,39.042446,-1.0,1.359313,-0.409217,-27.887613,-1.939968,-0.602683
-1.0,33.439424,-1.0,-0.9421,1.0,-11.139377,-7.10722,-0.509078
1.449075,22.18324,1.0,0.0,1.332161,-17.800504,27.456147,0.0
0.225563,35.780069,1.503351,-1.0,-0.903695,-47.094758,29.119008,0.148691
-1.0,24.229812,1.0,-0.287399,-1.0,34.273658,29.073145,-0.427944
1.0,28.27723,1.0,0.025198,1.0,24.157657,29.032026,-1.0
-1.0,27.652107,0.98014,1.5865,-0.833445,-37.041177,22.784922,-1.829909
1.0,32.068545,0.45722,-0.901361,-1.0,54.216536,-2.346933,1.0
-0.167082,34.287418,1.0,0.908145,-1.076561,0.957183,35.390772,-0.618562
1.0,29.27938,0.540615,-1.0,-1.303692,-35.976375,-2.357439,0.544692
0.25707,38.863714,1.905737,0.0,1.0,-1.148554,5.023715,-0.035778
0.6701,26.518111,0.830593,-0.641577,1.0,26.581288,-2.123899,1.0
-1.028958,28.652725,1.491857,-1.0,0.815627,-21.904031,-2.488201,-0.730212
0.0,34.27413,1.0,1.158209,0.72442,39.567949,14.721938,1.0
0.861253,31.803884,0.158092,0.180307,-0.365898,-0.191896,12.599413,1.0
0.0,24.993505,1.0,-1.0,-1.200169,2.270612,20.70087,-0.20249
-2.221404,38.053385,-1.25873,0.0,-1.769434,-42.539641,12.983492,-1.0
0.0,36.515284,-0.424622,-1.0,-0.930082,-44.915651,14.425834,-0.34197
1.759619,34.27521,-1.835819,1.0,0.547703,-43.350082,-16.809627,-1.0
-1.653117,30.413798,-0.268715,0.0,1.0,56.641565,-18.267945,1.35604
-1.0,34.865418,0.047234,-0.690505,-0.183229,34.606214,0.942703,0.38059
0.0,28.123194,0.0,0.0,0.418009,7.388112,-17.510991,-1.0
-0.030091,24.1761,0.0,0.169005,1.0,-43.440748,-0.382636,1.0
-0.031204,34.165507,-0.380914,-1.143924,1.691826,-4.065206,-20.131373,0.322499
1.842527,23.63767,0.0,1.0,1.0,53.94073,-13.419636,1.529005
0.0,24.80848,1.21759,-1.250141,1.0,9.782479,-7.800356,-1.0
1.331297,32.33236,-1.207257,1.020054,0.722946,21.752742,-20.550072,0.999908
-1.052007,24.961111,-0.878037,-1.903853,-0.633041,14.308376,-17.212113,0.0
1.766206,28.331563,-0.56781,-0.528835,-1.0,12.789792,16.576263,0.0
1.0,25.871432,0.429965,0.0,1.209022,-37.102807,26.814405,0.320703
-0.160592,30.42755,-0.736702,-0.38202,-1.0,-12.840336,16.670092,0.019399
-1.0,38.301163,-1.0,0.0,-0.799522,-35.281804,23.399136,0.0
0.0,26.456842,1.794476,-1.0,0.697375,-26.645046,-13.225224,-1.159479
-1.089682,39.116367,1.0,-1.0,0.0,9.682768,12.555926,-0.850279
1.026567,21.872854,-1.091796,1.0,-1.0,40.694623,-17.642517,0.0
0.046693,25.277574,0.0,-0.382226,-0.539427,26.151523,24.890619,-1.303065
1.004233,31.063471,0.949587,-1.0,-0.504566,60.892417,14.798257,0.372541
1.0,38.790336,-1.328033,-0.191798,0.866112,-2.719211,32.598641,-1.0
1.0,22.160185,-0.178447,0.0,-1.0,-1.682354,13.446817,0.488493
1.0,37.836099,0.0,1.326629,0.433756,-26.746487,27.819735,0.913741
0.821215,38.957173,-1.0,1.0,-0.082184,44.712435,-8.287023,1.0
-0.715081,32.991035,1.0,1.0,0.221292,27.411623,-15.512124,1.397185
-0.635218,32.024088,-1.0,-0.287814,-0.617867,51.745194,20.890545,-0.035619
-1.0,32.284033,1.0,-0.875864,1.0,-31.397213,13.823854,-1.0
-1.0,33.977765,1.0,0.0,0.655693,27.171477,-6.051748,-1.0
1.0,24.44881,1.0,-0.056799,0.0,-1.033678,-4.104131,-0.995813
-0.643561,28.661234,1.441509,-1.302401,1.0,-34.581519,15.153191,0.0
-1.0,35.693429,0.0,0.21828,-1.0,59.261138,34.378717,1.0
-1.007959,22.452172,-1.0,0.0,1.921648,42.21758,-19.380185,-0.04725
-1.231959,36.732778,0.855324,-0.778308,0.0,-26.619953,-18.931,0.0
-1.642693,27.424344,1.0,0.0,0.658731,-8.546497,-12.360526,-1.0
-1.0305,33.136133,-1.0,-0.142739,0.0,-6.88069,33.63097,0.0
0.102392,29.284778,-1.0,1.282619,0.235733,-31.011144,16.890663,-1.0
-1.0,38.391934,0.178163,0.0,1.0,-3.910562,-6.639607,-2.410414
0.0,29.8721,-1.540408,1.0,-0.916762,32.364517,22.568311,-1.0
0.0,30.86483,0.0,1.0,0.215648,3.829779,24.702713,-1.0
-0.025427,33.424024,1.778887,-1.248431,0.0,25.645785,-9.459926,1.0
0.0,27.526755,0.0,1.0,0.414489,49.741846,10.435149,-0.951454
-0.55342,26.321457,0.056045,1.0,0.301896,27.725628,-10.354746,-1.0
0.0,31.686983,1.0,-0.902898,0.542287,-4.209187,19.348998,0.39957
0.0,22.95007,-0.1899,-1.191092,0.0,43.121975,11.275967,1.770262
1.0,25.886467,1.0,0.82787,0.947244,19.595898,6.840111,-1.0
-1.003829,34.859381,-0.608973,-0.701253,1.35968,-43.417477,11.251957,1.0
-1.0,36.999008,-1.0,0.0,-0.95953,-37.700188,-17.845384,0.587533
0.450963,31.501931,0.0,-1.0,1.0,-8.596849,-20.491914,-1.0
-1.050768,25.822668,0.0,-1.0,0.011136,-22.350113,12.197516,0.0
-1.0,35.903874,-0.29684,-1.0,-0.135911,32.037298,-11.758161,-1.343721
0.813879,35.153802,1.0,-1.0,1.0,-45.797253,11.667134,-0.172611
0.0,24.200444,-1.0,1.226073,0.0,50.600035,-7.61488,1.0
-0.283185,24.150211,-1.0,-1.0,0.0,33.303913,-4.802983,-0.315355
-1.0,23.04447,-0.145375,-1.0,-1.0,-5.781802,7.576977,1.0
-1.0,38.565037,-1.0,-1.0,1.0,46.921958,-11.841986,0.0
-1.845164,29.558389,-1.0,1.0,1.0,-15.318766,-19.576403,-2.288686
0.0,32.062694,1.0,-0.628492,-1.0,41.734705,-15.893668,-0.546771
-0.667243,21.991649,-1.0,-2.452032,-0.7186,54.915622,17.734092,0.289972
1.0,24.939124,-0.749099,0.0,1.0,6.918302,11.733168,1.0
0.0,24.018246,-1.0,-1.0,1.0,19.320917,24.329695,0.237639
-1.504566,37.587125,-0.404559,0.0,0.0,-15.45994,7.539528,-1.0
0.0,38.621155,1.407953,1.0,-1.0,17.858121,32.575522,-1.0
-1.0,36.795712,-1.0,0.076505,0.0,39.87295,-13.360574,-0.359206
1.0,36.695801,2.173356,1.0,1.0,43.686203,30.992198,-1.662391
1.328592,26.311006,0.0,-1.358911,-0.479585,23.980036,36.201657,-1.0
-1.0,28.561879,-1.557865,-1.0,-0.031965,23.243784,-0.801637,-1.0
0.0,23.057775,1.0,1.0,1.631328,25.960605,25.915272,1.146973
-1.0,23.04284,-0.238997,0.142394,0.781231,26.941625,23.779427,-1.0
0.68785,32.114132,1.0,0.0,0.0,41.314158,-6.017778,0.0
-0.871252,27.9809,1.0,-0.217042,0.0,-32.847736,20.225176,0.0
0.0,35.334364,0.0,-1.0,1.202284,40.861817,5.151193,0.318051
-1.456876,25.291252,-0.47763,-0.995585,-1.0,40.020654,10.657887,-1.365351
0.22821,29.461705,0.36372,2.83951,-1.0,23.129313,28.233984,0.0
-0.967723,28.631129,-1.0,1.0,-0.360752,-2.692685,12.400382,-1.0
-1.0,33.259992,0.3306,0.0,1.0,-31.780746,34.153849,-0.359141
0.983339,28.231856,1.0,0.518103,-0.798019,-17.423191,6.657548,0.0
0.0,22.799368,1.0,-0.350951,-1.0,-42.911234,1.389488,-1.0
-0.417212,38.70455,-0.185041,0.36343,3.368556,58.024886,10.71889,0.535464
-1.0,29.634575,-0.187835,1.203583,0.437888,-3.175381,-16.736806,-1.078459
-1.0,30.304561,-1.0,0.0,0.292868,-27.783442,28.074679,0.0
0.0,38.294177,-1.0,1.0,0.622639,10.552222,26.499711,1.0
-1.0,36.901981,-1.0,0.0,0.0,-10.892797,31.205935,-1.0
-0.812992,36.922777,1.0,0.0,0.0,-42.496647,9.574701,0.0
-0.856806,33.070344,-0.943959,0.0,1.0,-38.50563,-4.909986,1.432908
0.0,24.795718,1.062768,0.0,1.0,-14.430258,6.678395,-0.586239
0.0,31.201559,-0.489197,1.0,-1.096567,56.596431,-1.614821,0.0
1.0,28.249014,-0.087631,0.0,0.0,24.10904,28.039173,1.0
-0.614943,28.844826,-1.0,-0.828699,1.0,8.600601,6.858855,0.0
0.0,32.872234,0.0,1.0,1.0,-34.388141,-11.067742,-1.0
0.763277,24.335999,-1.0,0.0,0.332573,-24.212026,-14.908811,-0.193385
0.877623,27.25411,-0.062275,0.043704,0.0,-38.167459,-5.421528,0.206195
1.0,27.988404,-1.0,-1.0,-0.320629,-39.772518,-11.061649,-0.383379
-1.0,39.303765,-0.071794,1.0,0.0,-35.21425,21.332664,-1.922015
1.730019,21.642511,1.0,1.459385,0.453412,-27.204715,1.48598,0.12539
0.072311,32.635621,0.0,0.0,0.0,-16.153111,9.366677,1.575478
1.0,38.84235,1.075136,-1.0,-1.0,38.209401,32.542864,0.0
0.0,32.703615,-0.528488,0.547353,1.437922,-23.905722,22.27304,1.0
-1.0,37.028278,-1.784967,0.640864,-0.738331,24.295855,-6.528917,1.0
-0.783098,37.495793,-1.444782,-0.197829,0.0,-22.835379,-20.836147,0.0
0.55271,23.334201,0.628171,-0.567311,0.195066,49.624077,33.849621,-0.806999
1.0,32.5499,-1.0,-1.0,0.135803,38.583197,-18.387777,0.419089
0.0,33.924498,0.0,-0.53104,-1.0,-19.850009,31.807044,-1.792165
-1.0,21.675519,1.0,-1.0,0.0,8.462703,-4.552653,0.0
0.0,35.144024,0.346786,-1.0,-1.0,-10.491206,0.31617,-0.969413
-1.0,33.916364,0.0,0.0,-1.0,-39.451891,35.425456,0.0
1.0,34.989492,0.0,-1.467405,-1.262086,56.220751,-1.576791,0.776151
-1.455104,38.529834,-0.551462,-1.0,2.20943,59.796178,13.51891,-1.0
-1.0,28.43055,1.368125,1.0,1.0,60.20489,3.597272,1.0
1.782843,23.027723,0.33876,0.0,0.0,43.144583,-2.904334,0.0
-1.0,37.657727,-0.052137,0.953858,0.0,40.028746,36.217194,-0.392741
1.0,25.528211,1.006199,1.141829,0.0,-29.353796,12.343659,0.773013
0.815377,28.824723,-0.08946,0.088205,1.0,-29.97396,-3.238144,1.0
0.20734,22.488798,0.567715,0.668549,1.0,57.713045,22.048725,0.28238
-1.0,32.709967,-0.208948,0.532823,0.128279,-12.127006,1.823828,-0.149127
-1.0,35.289392,-1.0,0.872521,0.0,60.74223,32.36496,1.0
1.0,25.711227,0.0,0.0,1.003488,40.214742,-2.296751,-1.0
-1.027231,31.262368,0.305187,-0.187777,0.0,12.622512,0.614506,1.0
-1.0,22.204252,-0.091253,-2.909989,0.244625,8.699837,-11.453411,0.34048
0.0,29.760026,-0.993643,-0.190139,1.109357,-34.476135,-19.552014,-1.0
-1.46245,23.802674,-1.0,0.0,0.486401,-44.937793,22.510453,0.0
-1.646534,25.827692,-1.0,0.0,-0.799319,41.579519,35.707142,0.204505
1.0,35.163895,-1.0,1.0,0.40812,16.137161,-1.731491,0.0
1.0,35.984122,1.367581,0.194819,-1.621733,13.680203,-20.716664,0.074562
0.0,35.732357,1.0,1.0,0.0,-6.711084,14.604211,0.094667
1.0,23.707018,-1.367436,0.799651,-1.0,-24.554568,35.120514,1.0
0.0,37.963897,1.0,-2.007396,1.0,45.603058,27.806735,1.095017
-0.782132,37.955649,-1.0,1.0,0.282596,17.009097,32.146066,-1.0
-1.297581,22.798494,-1.0,1.0,-0.559585,-2.041475,-8.632362,0.0
0.041354,35.361813,0.177846,1.078556,0.0,-18.2842,14.618703,-0.947836
0.616256,23.350855,0.820307,0.0,-0.639266,-31.614004,36.400675,0.866225
1.076289,27.658918,-1.0,1.0,1.0,16.425548,-3.953586,1.0
-1.0,30.510857,-1.064794,1.795122,1.0,38.335292,26.452626,-1.0
-1.155148,33.510805,-1.0,-1.0,-1.0,-9.74176,26.433713,1.0
0.274199,28.569338,-0.771904,0.0,-0.794296,-44.65246,27.491539,-1.0
-0.895612,34.561697,0.84976,-1.0,-1.0,-26.247039,0.933059,1.0
1.621631,33.377406,1.522014,1.0,0.0,-1.424607,-15.774318,1.0
1.0,33.539703,0.0,0.0,-0.66423,-33.889842,-6.840071,-1.0
-1.0,25.581402,-0.481767,-1.46381,-1.0,12.623338,24.191107,0.0
1.0,25.669269,-0.902954,-0.581428,-0.358818,18.538943,-19.349044,0.587695
0.683973,27.674938,1.0,0.0,-1.594344,32.850088,7.747966,0.0
-1.0,31.427246,-1.908309,1.415869,-0.326651,-2.26468,25.469307,-0.556901
-2.29091,39.681992,-1.0,-1.0,1.0,8.281859,19.874306,0.95134
1.0,33.518647,1.066809,-1.657048,-0.728936,-39.888547,-21.111518,-1.0
0.0,23.611336,0.948244,0.283838,1.0,52.346191,-22.634232,1.0
-1.0,23.503863,-0.461387,-1.0,1.0,15.766795,-11.169327,1.0
0.0,23.930549,1.0,-1.735425,2.656033,54.665863,13.130455,1.224644
1.0,32.32448,-1.0,0.638843,-1.0,-8.398198,29.947384,-1.0
1.0,39.704465,0.0,-1.0,1.063786,-7.614744,-12.847497,-1.0
0.493379,27.303455,0.107205,1.0,-0.241939,47.95155,31.320629,1.0
1.0,27.69864,-1.168378,0.0,0.0,-27.31878,7.486243,0.0
-1.0,29.68312,-0.470392,1.674758,0.0,53.683226,-18.977947,1.237634
1.0,28.947516,1.0,-0.402614,-1.0,6.349681,9.686165,-1.710691
-1.136714,27.064865,-1.077632,0.815059,-1.0,3.882416,-6.0436,1.0
0.058044,22.193679,-0.611311,-1.729234,-0.282131,10.968625,20.669413,1.0
0.0,33.419037,1.0,0.0,0.0,44.29047,-14.44983,1.026369
3.134502,21.911633,0.825414,1.0,-0.104676,43.833252,-4.456587,0.896608
0.4265,32.828151,1.413925,0.90342,-0.765053,4.268041,-22.046074,-0.120869
0.803507,22.081884,-0.488366,0.0,-1.0,-46.066885,17.072147,-0.345806
0.546453,33.431299,-1.065645,2.150552,-0.296566,38.266357,15.313805,1.551812
0.137415,31.324231,-1.0,-0.065571,1.0,25.369942,-13.708307,-1.865719
-2.653482,32.471408,-1.0,1.0,0.0,13.539879,29.698912,-0.524898
0.0,37.929829,0.101821,-0.240096,-0.771454,42.598478,17.483653,-1.0
1.0,29.297429,0.0,0.388776,0.0,42.083521,-12.654492,-1.0
0.567189,38.497872,1.098341,1.0,-1.30059,-22.358553,19.749742,-2.088893
1.042728,26.912759,-0.370149,0.0,-1.254179,-2.113337,-11.206195,0.288927
1.0,27.470027,0.0,-0.126013,1.0,56.871885,31.947746,1.0
0.0,31.221412,0.0,-2.204419,0.435354,-35.93898,21.47761,0.0
-1.528481,37.281006,-1.0,1.0,1.0,39.20796,-10.16922,1.0
-1.028372,38.935718,0.0,-0.545031,0.0,23.50303,-5.357302,0.0
-0.618784,32.406473,1.0,-1.272066,-0.366704,59.947863,35.533483,1.0
-1.0,33.414565,1.0,0.0,-1.0,-36.23552,-21.614395,1.0
1.198703,22.898624,-0.242821,1.0,-0.639576,-14.130406,-12.666317,-1.0
0.0,39.451565,-0.764127,-1.0,-0.012566,0.946652,-14.688132,2.903629
-1.0,37.610237,0.811781,-1.0,-1.0,-5.207782,30.317218,0.431155
1.0,26.34438,-1.0,-1.499082,1.0,-30.857297,-18.568576,0.568933
-0.200836,21.974773,1.0,0.981665,1.0,29.587247,15.290731,-0.716895
0.0,22.082021,0.611492,-1.0,1.0,34.030613,-21.632284,1.0
0.933296,31.374758,-1.0,1.0,1.0,5.90498,3.611623,0.0
-1.0,30.619259,0.397304,0.103156,-2.094125,-28.327669,-1.911221,1.0
-1.0369,37.173675,0.316576,-0.512453,-1.0,47.248955,27.41712,-1.294224
-0.831372,22.144041,-0.119475,1.546383,0.0,-9.765267,7.146929,0.0
0.0,39.226352,0.540498,1.0,-0.704353,-27.298349,-15.300048,1.0
-0.054963,21.894023,-1.0,-1.0,0.454862,9.16548,-8.329108,0.8202
-0.06934,37.813438,-1.22323,-0.220766,-1.0,-40.147855,5.099951,1.0
0.393505,36.355763,0.118531,1.401733,-1.0,9.116508,-11.978436,0.875494
-0.386364,21.831337,-0.579797,-1.700197,1.0,-9.56608,-19.404001,1.156276
1.0,32.755252,-0.002045,1.727714,-1.093993,47.359827,27.001518,1.0
-1.409638,23.626885,0.152442,-1.53417,0.164998,20.429513,-15.789227,-1.0
-0.3951,29.466626,-0.823773,-1.0,0.5876,-10.513873,19.50541,-1.0
-0.746898,24.422838,1.0,-0.253336,0.366139,-10.035538,28.545444,1.0
-1.0,37.761598,1.730877,-0.507694,0.757444,42.302973,30.474467,-1.487661
0.621341,34.760698,1.257834,-1.0,1.000872,-7.729207,0.574054,1.0
1.0,21.738738,-1.0,-1.304555,0.899731,-41.498252,7.741223,0.0
-2.307232,30.525057,-1.0,0.239796,-1.0,-32.343317,15.861756,-0.593787
0.120435,23.982555,0.0,-1.0,1.170735,-41.710793,1.844501,-1.0
-0.039484,31.430014,1.398463,-1.0,0.013721,1.011796,-9.318361,-1.0
-0.104917,39.230748,0.0,-1.694007,0.0,-28.000501,8.072347,1.0
-0.740565,34.331393,-1.0,0.0,1.276769,-37.082782,-18.460674,-1.351677
-0.606911,37.937436,0.75839,1.561727,-0.281417,50.347513,27.396898,-1.0
0.502575,24.973756,-1.896685,-0.633897,-1.921084,-30.444059,-13.323467,0.660887
-0.479605,38.007028,1.0,0.0,0.0,18.702774,-6.660058,-1.026338
0.0,33.281542,-1.0,1.0,-1.01046,5.377109,31.063294,0.523699
0.386445,38.151948,-1.0,-0.052023,-0.169994,-6.537407,6.432797,-0.183873
-1.0,32.378808,-2.095444,-0.49389,0.897525,35.240387,12.053386,1.0
1.370232,26.89638,-1.0,2.543985,1.0,-0.24023,21.436045,-0.221779
-1.0,36.582769,1.982244,0.604582,-1.0,42.325301,-15.746636,0.0
0.287301,22.965398,-1.0,-0.129194,2.115591,-44.966476,-9.00912,2.298283
-1.0,22.277635,0.0,1.0,1.071554,29.199292,13.296246,-1.0
-1.0,24.705156,0.0,1.622288,-0.908481,-23.095985,36.228441,-0.158103
1.119074,35.756441,0.548751,0.0,-1.710886,-46.264526,14.723458,0.142518
-0.054016,27.121848,1.102411,-1.0,-0.657433,7.30397,6.464369,-1.0
-1.0,28.306791,1.054585,0.0,1.458283,40.903195,-20.370703,0.735759
-1.949999,38.655614,-1.0,-0.616127,1.0,-5.072853,4.807195,-0.490866
1.120496,29.610249,-1.058889,0.869263,1.18862,-10.005959,0.91302,-0.697478
0.652415,31.838904,0.442812,1.0,1.0,15.838838,17.147791,-0.549172
2.909204,31.106372,0.589594,1.209074,0.614017,-13.683471,24.294005,0.0
0.260166,21.703841,0.620814,-0.669945,-1.0,-29.287779,-12.742522,0.0
1.0,23.641794,0.995884,0.0,-0.857248,49.748548,35.81948,1.887925
-1.0,22.306738,-1.0,0.086382,0.999198,35.939558,23.375878,0.065149
-0.988099,39.149619,1.0,-0.00591,-0.324975,-21.145285,35.040316,-0.915089
-0.971929,38.570075,-2.208466,1.0,-0.362302,54.206995,-10.961437,0.846752
-1.0,24.600583,0.0,0.011237,1.0,42.476925,-7.65546,-1.376748
1.793902,27.466343,0.0,0.0,0.156142,-27.325914,-4.777541,-1.0
-2.023666,21.90556,-0.828463,1.0,0.019995,7.591805,27.210986,1.0
0.059218,22.852764,1.0,-1.0,0.0,35.790195,-12.386074,0.328345
-0.043406,30.788154,0.250891,1.0,-1.0,-31.66132,9.748097,0.0
-1.562398,29.418446,0.873671,-1.0,-1.341275,-20.300231,26.808531,-0.236402
-0.004908,36.684573,1.0,-0.695392,1.086248,-32.846058,10.443589,0.0
0.0,25.161627,0.235494,1.0,0.0,21.246062,-3.606999,-0.573913
-0.048431,30.96577,0.781727,2.302023,-0.536839,24.916474,13.583774,1.0
1.706332,36.80804,0.331382,1.0,1.0,38.521672,17.790008,-0.627932
1.0,37.464174,-1.0,-1.069037,-0.584206,28.651221,-13.531366,1.397929
0.0,24.678134,-0.065036,1.0,-1.0,56.658908,-4.997007,-1.700004
-1.0,37.258337,-1.0,0.0,1.315799,-11.43023,17.429152,-0.010268
1.0,39.362142,1.0,-1.0,1.0,43.545185,20.838048,-0.210174
-0.536166,38.416632,-1.0,0.0,0.0,3.840192,6.494307,-0.846144
1.0,25.17193,1.0,-1.0,-1.0,53.388055,4.653842,0.264278
-0.421226,31.163555,-1.0,0.0,0.031345,53.222518,-3.175356,1.0
-1.229241,24.998829,0.207425,-1.42512,1.0,9.486319,27.633692,-1.536382
-1.0,26.320483,1.568983,1.0,-0.839325,-38.275479,-13.084764,-0.270066
-1.0,38.16125,-0.554319,1.0,0.289376,-8.212777,-17.073199,-1.0
0.0,35.306683,0.0,-1.368401,0.576406,50.024883,4.519992,0.0
0.0,24.970168,-1.0,-0.837385,1.0,48.684152,2.383132,0.0
-1.490565,22.019743,-1.0,-0.114405,1.0,-4.304892,23.225896,-1.688686
-1.0,36.865681,1.0,1.0,0.598675,-44.1351,6.195384,1.0
1.0,26.745093,1.386608,-1.0,1.0,-27.999305,-2.498399,-1.0
0.024105,37.817385,0.0,-0.056889,0.0,42.076872,16.787366,-1.0
-0.681131,22.297445,0.249741,0.0,1.0,-7.654111,-17.10106,1.135262
-0.091381,26.888765,-1.0,0.870831,1.0,-43.048329,-9.600002,-1.0
0.125617,23.295404,-0.337814,0.0,2.095903,-9.3893,19.538968,0.0
0.257704,26.635102,0.657655,0.0,0.0,35.010695,8.242016,0.0
0.0,38.108137,0.0,-1.0,-1.0,24.415897,31.581113,0.016693
0.0,38.060388,0.533519,0.0,0.680922,-37.00221,-2.789806,-0.147134
-1.0,39.416213,-0.050691,0.0,1.0,-42.787493,29.798524,0.0
0.0,34.277419,1.0,1.0,-1.017764,-42.845037,23.485429,0.0
1.0,23.231213,0.0,0.94381,1.801615,42.466967,20.503794,1.845868
0.798563,37.22967,1.0,0.0,1.0,0.416463,27.580729,0.0
-1.0,33.358772,1.161309,1.0,0.0,48.273797,-15.696457,1.0
-0.112864,34.784396,1.405422,-0.375152,-0.265052,23.963019,-7.441113,-0.554659
1.0,37.655898,1.0,0.0,0.0,53.137002,12.723022,1.0
1.0,25.569516,-0.644573,0.396868,-1.0,-38.126079,25.174838,0.0
1.0,36.086142,-1.0,0.0,-1.370979,-23.133808,24.244235,-1.165457
-1.0,38.330487,-1.032598,-0.20481,1.0,20.996894,-9.892364,1.027153
1.0,37.047559,-0.289752,-1.850575,-1.0,13.567267,4.85426,0.0
0.12085,39.002651,-1.0,1.0,0.0,-11.694921,4.533756,-0.758667
0.217778,30.640613,0.0,1.660089,-1.0,49.876912,30.748034,0.496219
0.0,34.431824,1.0,1.884856,1.100768,2.71044,-18.273901,1.0
-1.843509,31.972045,-1.0,0.0,-1.0,25.708004,13.103243,-1.0
1.0,37.139822,0.0,0.250793,0.117367,-9.340297,-10.6363,0.721611
-0.442045,36.334702,0.737726,-0.210522,1.0,20.297076,-3.035034,-2.294393
-1.0,23.852841,0.439928,-1.0,0.654856,53.422691,-3.097177,-0.290506
0.0,32.181685,1.0,-1.0,0.0,-42.532043,-11.446845,0.0
-0.563289,31.512795,0.390784,0.004788,-1.0,46.849403,-9.418839,1.0
-0.187259,26.625409,0.0,0.0,-1.0,21.808341,4.879668,0.50739
0.26977,27.841328,0.119749,-0.972753,-1.0,11.708315,-8.611545,0.0
-1.638455,25.958153,0.852748,1.0,-0.76155,2.556407,28.522158,-0.43157
0.0,22.253019,-0.7165,0.552001,0.425814,25.85315,-0.726627,1.294962
0.0,22.540467,0.502895,1.0,-0.351215,30.941068,2.506616,0.0
-1.0,34.74071,0.108007,0.0,-1.486892,-15.999976,8.557264,-0.295877
0.702472,37.995142,-0.229718,0.098024,-1.0,-22.984099,-13.765473,-1.0
-1.616076,25.962612,1.0,0.0,-1.0,-4.661322,-0.4534,-0.087253
0.0,31.491372,-0.28101,-1.273074,-1.371318,57.896183,-14.924597,-2.056988
0.0,26.878611,-1.177279,0.0,-0.977039,-42.526301,35.36795,-1.0
1.0,35.879036,0.994162,-0.614599,3.205309,14.021182,9.662396,0.580054
-1.0,38.139623,0.24657,0.725279,0.268544,-6.831095,3.360935,1.0
0.941652,28.289704,-0.212117,0.088395,-1.0,-39.676227,14.81735,0.0
-0.131889,38.405945,-1.0,-0.694865,-1.838183,-23.30632,25.926207,0.763058
0.0,35.689443,0.0,-0.488116,1.0,30.643974,5.024936,1.0689
0.003205,28.204694,0.0,0.0,-1.137576,-33.737992,-11.981424,-1.0
1.17357,21.634385,-0.444931,0.0,0.0,-1.871209,-4.817581,0.0
0.408013,29.760225,1.0,-1.584362,-0.343484,60.612687,-1.19819,0.0
-1.0,26.031308,1.0,0.65548,1.0,-36.859037,18.981183,-0.307462
0.0,30.30067,1.238297,-0.315774,1.0,24.835489,9.859124,0.401431
-0.410319,32.10542,1.0,-0.464067,-1.0,42.008225,21.283587,-1.0
0.05896,25.566002,0.404585,-1.0,1.0,-9.069878,21.523844,0.646081
-1.0,35.298111,2.071135,0.339854,1.0,-19.592196,7.753841,2.186406
0.281038,37.056441,0.0,-0.505652,0.0,3.750545,14.846857,-1.693884
0.462558,29.906415,-1.0,-0.046993,-1.0,-37.15312,25.219871,1.0
0.047145,22.194791,1.0,0.737808,-0.646279,-1.615886,9.514039,0.789952
-0.054874,26.815539,1.0,0.851863,-1.0,18.170626,-18.243012,1.0
-0.493427,30.04014,0.0,-1.526493,1.0,8.544946,0.551729,1.247717
0.396175,39.01988,-1.165254,0.0,0.0,2.12413,-1.204775,1.0
-1.0,29.676643,-1.484035,-0.492424,1.0,54.808607,4.947313,-1.874109
0.791317,37.746746,0.015386,-1.443451,-0.008821,-38.483669,5.026596,-1.0
-2.095555,33.746554,1.0,-0.177881,-0.287447,22.34711,-14.628015,-1.0
-1.102531,33.852739,-1.0,1.0,-1.461419,-12.695982,-20.380707,0.0
0.0,27.338714,0.0,-0.191883,0.0,-17.596179,-4.805032,-1.0
-1.0,32.89051,1.0,1.712134,-1.0,9.094254,35.375692,-1.131321
-1.0,37.561111,1.048035,-1.0,1.0,42.507964,21.080052,-0.898807
-0.486039,36.984353,-1.0,1.0,-0.175457,-11.423218,-11.321906,1.0
-0.073726,39.36856,0.374153,-1.0,-0.59847,-34.980495,25.036184,-1.0
