dw_ψ20,gy_φ11,jl_λ72,bh_μ3,mk_ξ4,bh_μ5,xr_λ76
1.491664,30.892,-1.604174,-2.478876,51.27861,1.343576,0.450066
0.383231,12.705457,-0.603048,-72.139045,71.584625,2.213816,-0.98227
-0.482669,16.321095,-3.64259,-50.571759,51.167667,2.146626,-1.0
-0.099703,18.592755,-2.923812,-56.307361,72.535404,2.094687,-0.377139
1.861253,11.889126,-8.521062,-27.436743,67.19118,1.683743,-1.0
0.557324,16.632529,-5.419397,-80.108815,79.651353,2.247009,1.031424
0.925084,20.90667,-2.554213,-46.956092,57.784472,2.216917,-0.802293
0.600563,19.61493,-7.804021,-65.407257,55.434334,2.454542,1.0
0.0,-0.583527,-8.052805,-44.850615,64.432235,1.959798,-0.945444
1.0,5.772985,-3.570786,-25.091901,55.910941,1.357659,-1.0
-1.941023,19.643677,-1.855802,-52.291587,67.999971,1.338925,-1.376439
-0.800824,6.645233,-3.482678,-32.474263,77.186534,2.172352,1.0
-0.488647,5.728539,-1.212777,-24.592788,46.871343,1.65188,1.0
0.0,-0.003797,-3.3397,-61.605011,52.959026,2.783736,-1.0
-1.0,26.732786,-8.211692,-46.657631,61.049142,1.579211,-0.47822
1.0,10.844783,-7.140333,-61.712201,45.634968,1.53419,0.399101
-2.288256,18.872109,-2.23515,-88.192858,53.745543,1.123553,1.0
0.50193,11.365963,4.702944,-41.161492,54.13841,1.828008,-1.0
1.0,3.499991,0.688726,-28.613008,46.170125,1.519413,-0.470286
0.811684,5.113489,-6.433127,-79.643433,75.395855,1.345157,-0.57836
-1.0,25.698811,-2.416813,-48.946145,62.322207,2.245745,-1.091175
1.384869,9.490158,-1.73384,-66.284611,75.182297,1.475946,-0.052169
0.023737,14.405109,-7.334204,-34.021373,47.16241,1.990223,1.0
-1.0,3.458037,-1.693481,-58.986818,69.121283,1.975037,0.0
-0.288614,2.208315,-4.807552,-14.77159,77.12354,2.366736,1.208711
-2.010334,13.823096,-2.927753,-54.731258,50.002132,1.980817,-1.0
-1.958459,8.083055,-2.499544,-45.859339,74.372592,2.422866,-0.844704
1.39194,19.851263,-5.936107,-20.459676,74.330727,1.214778,0.496685
1.0,15.324564,-2.940046,-51.995584,65.07063,1.804232,0.0
-1.0,9.483651,-4.845112,-8.484749,69.784084,2.544187,-1.102216
-0.284736,5.139475,-7.070314,-62.44965,63.122639,1.341529,-1.0
0.126813,10.450838,-3.596326,-47.391106,46.622269,1.457226,-0.977571
-1.0,16.425983,-4.384859,-18.244049,70.41489,1.215203,1.0
-1.0,25.276492,-2.281829,-17.576598,44.944463,1.696174,-1.816973
-1.0,2.229051,-9.924944,-92.723582,77.251453,2.094143,0.297429
2.506532,29.634341,-3.218514,-61.252092,53.963425,2.831627,1.696063
1.0,5.022711,-7.800872,-5.301428,68.041894,2.9662,1.0
-1.0,13.188746,-5.063183,-55.031034,76.986679,2.272896,1.176955
0.0,23.483341,-2.157452,-93.140638,44.426468,2.003908,1.0
0.046828,16.431031,-2.72529,-84.967246,76.69306,0.707177,-0.600419
0.0,28.555394,-10.546825,-45.332145,72.654594,2.22576,0.080658
0.477813,18.930235,-2.003374,-21.686003,64.87052,2.433301,-0.541807
0.0,5.39942,-11.590558,-85.0337,66.869776,1.706988,1.0
1.0,2.39167,-2.222786,-17.387899,64.301657,1.401557,-0.187317
1.0,1.89407,1.704856,-13.735225,65.031754,2.735677,-1.0
0.0,23.493553,-3.151209,-12.386417,71.594522,2.085719,0.117702
-1.029729,14.70691,0.39173,-6.431807,64.313514,1.885393,1.0
1.0,3.863822,-8.473645,-51.362358,46.996973,2.400366,-0.238831
1.0,6.60117,-6.62328,-51.188822,68.089264,2.82534,0.0
0.907222,29.984551,-5.676136,-60.625371,68.372678,1.913401,1.0
0.0,1.622799,0.087454,-35.573487,74.321059,1.410626,1.103163
-0.059778,1.351162,-8.9076,-92.206021,72.611372,2.123241,2.9296
0.0,24.228989,-3.378468,-29.860433,70.044713,1.893866,-1.0
0.228144,23.170349,-4.539042,-59.740886,78.839129,1.705091,0.234974
1.0,18.495686,-0.802133,-77.714668,54.681965,2.369174,-1.0
1.90708,2.820663,-4.841913,-56.389402,63.541081,1.276941,0.164577
1.157495,29.997319,1.548444,-51.826399,58.533182,1.526423,1.0
-1.0,25.086411,-1.731468,-55.549895,75.500902,1.342309,0.0
-0.095483,8.236148,-0.909937,-53.7516,54.467404,2.207649,1.151694
-0.100115,17.391629,-0.781278,-85.931999,64.373848,2.403138,1.0
-1.0,8.328343,-1.014852,-60.971966,62.407917,1.668522,-0.922855
-1.011353,21.966616,-7.512489,-12.684134,53.007401,1.237942,-1.797963
-1.0,18.706376,-10.321681,-35.378773,54.640745,1.667156,1.0
0.0,25.28878,-6.856116,-90.216371,55.202781,2.372806,-1.0
0.409909,-3.35718,-3.095468,-89.737193,58.083899,2.102341,1.0
-0.28825,18.754839,-4.948338,-84.443491,51.171486,2.101931,-1.0
-0.864688,26.680806,-10.375482,-85.357933,61.466513,1.56706,0.0
1.0,28.08721,-11.222108,-17.925783,50.056307,2.487151,-1.439635
0.0,14.254202,-6.728946,-4.168179,64.878872,1.396148,0.076885
-0.104962,15.13032,3.67718,-89.654058,72.253258,1.794193,0.0
1.712243,24.636636,-2.089286,-6.954358,55.87968,1.820205,-1.0
-1.0,20.00199,-4.00656,-41.267573,68.847401,1.869906,-1.094459
0.0,-3.155261,-7.095762,-84.260127,61.016008,1.606606,1.536618
-0.300631,20.184592,-9.676782,-11.823261,48.681891,1.646885,0.0
0.0,4.769584,-0.321934,-4.850763,55.030509,1.945943,-0.21481
1.0,30.158264,-5.984303,-65.236467,71.801327,1.506679,1.795915
1.0,28.701521,-3.231786,-27.995582,63.457995,1.201646,-1.0
-1.241078,0.022165,-9.459219,-38.374956,64.380999,1.308232,0.742849
1.0,2.987583,-5.795846,-88.59161,68.456574,1.179128,1.535054
1.0,19.837531,-2.633234,-63.362118,56.387751,2.237513,-0.610016
1.0,16.214061,-3.150351,-90.639496,64.659267,2.08357,1.0
0.0,2.952363,-2.184323,-31.569928,53.655933,1.273908,3.464431
-1.0,5.362943,-0.672727,-34.241272,47.239683,1.728039,1.0
0.658959,4.22515,-4.277816,-39.783452,78.15549,0.997334,-1.0
-1.0,12.51708,-4.514326,-62.743141,61.924408,1.668068,1.0
0.0,0.322161,-4.486202,-35.417932,53.842796,2.370249,0.630049
0.0,11.533697,-3.632846,-85.441808,49.475621,1.952956,1.0
1.0,-0.797729,-6.659079,-13.752717,77.343671,2.088142,-1.0
-0.090361,3.46917,-2.872439,-89.051584,55.409432,2.533455,0.27543
-1.0,7.223962,-0.279169,-3.900101,71.936189,1.98926,0.905398
1.0,26.214608,-7.221429,-57.867621,59.349082,2.045007,0.0
1.126592,26.586592,-4.906368,-43.673299,75.818166,2.376882,1.311811
1.564465,16.895228,-1.057849,-8.005305,79.210438,1.867875,-1.238326
1.0,14.143174,-6.098272,-64.56809,67.142514,1.40679,0.0
-1.0,3.233892,-3.48863,-92.961921,53.778693,2.300698,0.0
0.0,29.860454,-3.734024,-21.73311,57.881029,1.777264,0.0
-1.0,25.757039,-4.400687,-92.972233,61.891459,2.454812,-1.012534
0.414345,13.379237,-8.815123,-19.176025,46.773217,2.072366,1.0
0.0,25.956548,-7.069631,-31.918561,70.983668,0.969185,0.0
-1.0,29.975501,-2.977437,-3.775366,79.234425,1.039786,-0.050243
-1.098867,30.857471,-12.347465,-72.127715,49.24447,1.875123,-0.335592
1.0,5.71559,-3.129959,-22.281809,54.284495,1.904815,0.0
1.0,28.569658,-2.115654,-76.279116,76.045896,1.763352,0.412957
0.0,-3.014211,-4.825067,-69.619606,58.91206,2.289908,-1.978378
-1.0,26.265139,0.36179,-68.534348,47.468695,1.244604,0.0
-1.0,2.503319,1.186432,-12.056278,64.750345,1.929809,1.082292
0.439946,5.863592,-1.501085,-23.863525,52.387325,1.128056,-0.161497
0.111179,18.047533,-5.240983,-30.521709,69.427064,3.55127,0.474159
-0.248511,3.240102,-7.368376,-55.450632,77.727825,2.336529,0.879958
-0.08677,30.251424,-5.113261,-86.879555,55.355365,1.625363,-0.552436
-0.673633,-2.705108,-1.365818,-0.888702,52.96373,2.071349,-1.0
-1.50517,1.98141,-9.410522,-84.817929,77.685585,1.628954,0.463249
-0.163928,10.882586,-4.300618,-29.737178,62.997868,2.063433,0.131481
-1.98811,4.101807,-7.18991,-32.63321,44.213669,2.082788,1.0
1.0,16.575763,-5.901533,-86.842197,53.238685,1.42171,1.0
0.013757,21.858251,-0.338821,-43.093748,47.435535,1.715918,1.0
0.0,-0.94816,0.046791,-2.820292,79.27801,1.967551,-2.226879
1.0,-0.099208,-2.997991,-19.569305,52.154693,2.323088,-1.0
1.0,7.857665,-2.183019,-38.702128,46.418752,1.729687,-1.0
-0.72881,28.894267,-6.6254,-22.270778,65.583414,2.091867,-0.702025
1.152596,3.305224,-2.11808,-26.18048,61.94071,1.695949,0.645285
-1.625835,13.176546,-4.183884,-22.240794,45.465198,1.933574,1.0
1.816206,2.030808,-5.034261,-62.024739,56.648081,1.793829,1.0
1.035399,18.530049,-4.421249,-16.147305,72.995552,1.964424,0.5395
-0.666831,2.837916,-11.008987,-39.060669,48.524349,1.98453,1.381868
-0.367259,3.200555,-4.907122,-38.354406,45.186157,2.22319,-1.0
-1.0,5.434647,-1.987879,-20.544457,54.656475,2.106892,-1.0
1.309033,6.767076,-12.212268,-18.342626,75.768743,1.491273,-1.571603
-0.248522,11.817998,0.488094,-12.208462,55.82344,1.748424,0.465721
0.0,25.096332,-7.828782,-65.626722,62.873157,2.463065,0.104301
0.0,7.50924,-2.992193,-72.548858,60.720005,1.783449,0.0
-1.886753,19.990708,-4.622933,-70.316339,79.187439,1.108412,-0.08349
-0.493722,29.121636,1.805171,-82.980826,67.417983,2.336942,0.895768
0.041961,13.937764,-0.52861,-23.078886,63.757571,1.733357,-1.506803
0.385346,-0.945818,-2.652984,-37.972916,79.63748,2.423458,-1.0
1.374051,0.949922,-11.797875,-54.028004,77.877734,2.09396,0.566009
0.0,16.672454,-4.230885,-59.327555,70.859862,2.154153,-1.0
-0.695594,4.512649,-3.103703,-80.469835,50.705299,1.35911,1.0
-1.0,-3.736261,-0.02744,-86.770417,70.280584,1.238633,1.0
-1.0,6.540952,-5.102944,-40.957738,61.586337,3.157,-0.902821
-1.976612,28.678635,-3.170563,-6.989914,53.076456,1.7412,1.0
-1.017584,8.252965,-6.492553,-43.223934,68.618377,2.376823,0.707726
0.0,28.615419,-9.048562,-27.018393,73.623964,2.063549,0.573576
1.0,1.287767,-2.179331,-79.810369,73.517402,1.624273,1.913075
0.374598,12.993242,-2.719188,-58.746741,68.236052,0.852644,-1.0
0.0,15.326876,-5.655146,-78.020319,71.429258,2.396306,1.155701
-1.0,4.377304,5.254674,-2.69129,67.908381,2.558017,0.144415
-0.396339,24.863513,-8.417365,-31.770839,53.195998,1.485399,1.0
-1.18378,18.186393,-3.171348,-65.961082,60.763366,1.965051,0.0
1.0,0.063727,-1.357223,-87.200509,53.843396,1.176788,-1.0
1.0,21.412845,-3.896976,-25.119246,79.910009,1.809008,1.0
0.0,5.400329,-3.166018,-33.029526,65.51341,0.842755,-1.0
-1.226287,24.314723,-1.929356,-22.823412,71.242382,1.190745,1.398613
-1.247416,-1.093468,-4.074725,-63.561552,45.264503,1.844131,-0.523744
1.293324,27.052459,-4.509117,-62.404776,60.287397,2.087035,0.362774
0.653043,21.28587,1.17796,-88.783194,69.541841,2.159284,-1.0
-1.0,26.628983,-7.50236,-91.386237,79.523215,0.935761,-1.579951
0.862006,8.458787,-5.131037,-12.640166,68.59573,1.780112,1.433118
1.0,-0.533512,-5.547665,-3.467876,64.338381,2.573505,0.0
0.0,18.902305,0.064232,-30.119633,75.709961,2.418856,0.221119
1.0,9.344416,-2.657202,-66.403628,47.510904,2.372621,-1.042898
0.315794,-1.461703,-3.554278,-83.644421,71.356569,1.606391,0.0
1.0,0.480315,-3.669782,-38.333222,49.614129,1.119329,-1.0
1.0,8.33761,-4.129285,-74.806433,78.144772,1.91564,-0.002763
0.0,12.557644,-4.052418,-26.904869,73.503414,1.809576,0.032054
0.820593,2.59682,-6.929704,-18.462806,45.859425,2.042219,0.0
0.036567,-3.029937,-4.825563,-21.248824,76.49078,2.158349,-1.167881
-1.175149,23.751131,1.307717,-56.911215,59.734384,2.406347,0.874513
-1.420576,-1.45432,-6.966371,-47.734132,58.027941,2.233945,0.917463
-0.067424,-2.979297,-3.764517,-15.769905,76.548949,3.07932,2.562314
-0.265568,12.734046,-14.480796,-62.246094,62.780585,2.316525,1.580317
2.346571,7.309689,-1.189127,-66.062598,79.579139,0.632657,1.0
0.0,6.743228,-1.252422,-29.99402,52.179475,0.597266,-0.279571
-1.0,11.125058,-3.542178,-20.937518,48.80397,2.673433,-1.0
1.0,12.585608,-7.831284,-46.80903,67.759973,1.234967,-0.383359
0.0,16.550247,-3.03656,-82.175754,57.41816,2.192774,-1.883286
-0.437744,14.535893,-7.667397,-49.292896,49.742686,0.859167,1.0
0.0,12.647536,-1.937365,-62.727252,44.63324,1.534604,2.066204
0.0,29.63184,-6.728762,-37.817793,61.079482,2.768046,-1.0
-0.971935,16.103018,-2.782497,-48.656494,67.938039,2.284345,-1.701295
-0.860783,26.402639,1.337776,-33.990682,52.018602,2.137278,-0.053592
-1.0,12.624587,4.983419,-87.704196,50.320889,1.454014,0.423909
-0.550248,15.246157,-4.358089,-76.54551,72.255101,1.96075,1.0
-1.0,4.02136,-7.998656,-24.552,64.370629,1.793061,-1.978828
0.334904,10.365971,-5.127021,-26.513385,55.426645,1.594648,0.0
-1.0,5.190959,-5.920824,-17.541921,57.738537,1.577133,-2.86885
-0.08513,20.25811,-1.679993,-80.870755,75.979046,1.63345,-1.0
-0.431583,13.576719,-4.758253,-7.999589,44.620752,1.020056,-1.0
-0.061164,9.177581,-7.290899,-83.070546,58.881386,1.16721,1.453257
0.0,10.746392,-0.868426,-60.356591,79.507576,0.959908,-0.132889
1.413516,0.219263,-1.857237,-33.751617,54.378952,2.172654,0.513065
1.400511,5.389196,-2.09253,-76.832521,69.234986,1.559264,-1.0
-0.433921,3.940753,-3.022892,-12.579679,67.472622,0.752261,-1.467329
-1.0,2.505541,0.643194,-24.713213,67.920148,1.498814,-1.0
0.411332,28.677383,-4.10715,-34.58169,69.022664,1.0762,0.51192
1.792129,15.377182,-4.054405,-28.535547,65.195206,1.738212,1.0
0.0,8.703732,0.375321,-59.661883,61.39303,0.651819,0.0
1.0,9.517908,-8.91381,-25.59646,79.749112,1.768999,-0.532587
-1.0,12.479409,0.576275,-57.704416,70.072785,1.705205,-0.478216
0.568176,15.149627,-3.43713,-8.976776,70.431657,1.614666,0.09271
-0.919911,9.323081,-4.627647,-53.584779,67.880299,2.361171,-1.0
-0.116677,7.971984,-1.802011,-9.191001,48.424575,1.735896,-1.043968
-1.0,5.466408,-4.753266,-12.706527,58.705638,1.979085,0.469389
0.301344,13.640882,-6.725233,-78.66978,50.168647,1.274142,1.218193
0.789773,18.829249,-7.097716,-82.235343,62.524381,1.962725,1.0
0.0,21.240075,-1.535961,-70.083028,65.24223,1.869332,0.398221
-0.817226,17.174359,-8.856487,-73.997595,71.749843,1.736944,0.0
-0.921602,13.05222,-3.950932,-70.746402,58.511546,2.363142,-1.840203
-1.0,0.142949,2.627808,-90.863068,55.794497,2.018302,0.0
1.0,27.860793,-8.433226,-38.432854,65.142682,0.794665,-1.002776
-1.0,-2.728893,-5.635533,-32.263128,71.172497,1.398906,1.0
0.0,28.103546,-13.18535,-36.197057,67.664871,1.419321,-0.557558
-1.0,29.676098,-14.681375,-12.626141,54.312095,2.083034,1.0
1.0,-0.467968,-6.60058,-59.792156,45.031238,1.296017,-0.027545
0.0,3.391365,-6.659132,-40.112025,79.672923,1.264127,-1.040146
0.0,15.530915,-8.353025,-77.488373,50.639983,1.997294,-0.351083
-0.236765,-2.939297,4.323826,-71.944824,63.048593,2.056045,1.283174
0.958781,8.815138,-1.42939,-79.886543,73.111335,1.011944,-0.278255
0.436229,17.149377,0.978463,-12.077998,49.934831,2.130663,1.589465
0.0,14.661219,-7.552723,-1.850368,45.18958,1.239994,0.0
-0.402537,25.446534,-3.649959,-35.255341,62.246294,1.629748,1.0
-1.0,-1.113695,-3.346555,-63.797682,55.957367,1.289719,2.077244
1.0,24.396116,0.227781,-83.729991,68.450468,1.175605,0.0
0.0,24.580945,-3.457922,-41.809091,66.778665,0.916856,-1.581627
-0.153372,20.649369,-1.321725,-52.349551,56.91886,0.087215,-0.304319
1.0,12.32098,-2.140515,-43.191391,63.708429,1.840587,0.756522
1.0,24.147108,-10.364465,-53.77919,71.911108,2.113743,1.033923
-1.0,10.575619,-6.241598,-47.379648,60.425187,1.791351,-1.0
0.374919,11.902686,-7.392705,-28.544527,64.064923,1.66469,1.0
-0.39766,1.00898,-3.255389,-57.127899,54.722549,1.85696,1.920821
1.0,17.465925,-9.385504,-57.795806,68.934049,2.174938,0.0
1.464206,10.301724,-9.58476,-6.640079,62.068165,2.06957,0.0
-1.862489,10.945016,-6.131296,-31.75584,57.299693,1.379831,-1.783596
1.0,-1.152824,-5.644033,-7.315334,59.472492,1.558219,0.520313
0.0,15.574457,0.409756,-87.476663,77.402608,1.555023,2.011908
0.0,24.967123,-6.311344,-45.646647,47.675773,2.172003,0.20432
1.0,12.254646,-3.399293,-8.671761,74.263438,2.473117,-1.515497
1.0,15.617335,-3.266665,-31.310274,52.387301,1.790671,-1.0
-1.078742,23.208281,-10.022492,-72.608893,46.141434,2.127496,0.0
1.0,9.496178,-5.605819,-78.197822,60.578056,2.079921,1.887915
0.0,26.264413,-3.449049,-30.736077,58.417007,1.311376,0.0
-1.833133,22.373163,-7.161349,-70.446099,79.178117,1.187318,1.0
0.0,3.509116,-3.426016,-32.253802,77.178875,0.635981,0.975672
0.565217,15.999571,-4.484894,-65.833825,48.640507,1.968481,1.0
1.0,4.317412,-6.727365,-67.968679,54.163005,1.704146,-1.0
-1.0,0.90368,-7.230269,-16.612445,56.043334,1.517203,-0.118259
1.0,12.780049,-0.470622,-35.356832,56.387557,2.453923,1.096317
-1.0,5.154508,0.343453,-71.836856,79.175787,1.66758,1.0
-0.169048,30.432327,-5.861332,-0.763146,46.710281,2.008556,-1.0
-1.0,-0.19975,-6.788463,-64.302478,51.089947,1.859993,1.0
1.0,25.210614,-1.67506,-56.043204,48.820685,1.848667,1.0
0.430783,14.990547,-0.158988,-42.568168,77.997714,0.747351,0.408755
1.262594,9.032032,1.202867,-88.972838,68.993004,2.163826,-3.030126
1.266121,26.493216,-6.524518,-29.510281,46.438895,1.894763,-1.0
-1.0,10.994585,-4.530202,-72.526645,67.203235,1.26505,1.0
1.0,7.295414,-0.503654,-66.103497,45.218814,1.291136,-1.097275
0.320987,28.471622,1.452103,-26.633586,58.55222,2.143606,-1.0
-1.619389,0.865378,-2.612996,-58.089887,79.734783,2.345738,1.380179
-0.697766,1.768482,-5.226249,-4.124754,50.28461,1.126885,-1.0
-0.390183,20.031503,0.797911,-39.581953,64.67572,1.516703,0.0
-1.0,18.524746,-3.473548,-69.642478,65.538172,1.571196,-1.0
-0.579987,2.5134,-7.881482,-80.485161,76.461629,2.254204,-1.466881
-0.060993,26.537359,-5.087213,-79.652586,58.127474,1.707288,0.579981
-0.580537,7.6262,-6.940605,-17.556412,52.099887,1.87224,1.053756
1.0,19.668438,-2.240219,-8.878204,63.328477,1.730814,-0.963591
-0.434007,26.258874,-0.968571,-49.158812,48.322178,2.587439,0.635095
0.0,17.565155,-8.71119,-26.016772,79.887836,1.531832,0.0
-1.0,24.047011,1.130536,-92.68212,44.443203,1.513835,-1.0
-1.0,26.866962,-0.547031,-27.645822,77.145088,0.503384,-1.785668
1.0,3.304864,-6.354166,-67.906671,71.420866,2.11435,1.0
1.0,1.851595,-5.649566,-19.599368,47.505288,2.394132,0.244902
-1.337212,-1.264026,-2.775598,-17.79641,69.879927,1.901098,-1.073713
1.0,0.194911,-7.360858,-11.235904,67.146002,3.117476,1.142066
-1.0,7.668567,-4.654751,-69.064456,75.440159,2.471804,0.0
-0.07222,20.402968,-1.312363,-31.337876,71.963914,1.326928,0.842467
1.0,18.398073,-1.315939,-11.628224,78.439897,1.803595,-0.695774
1.0,21.389737,-6.733346,-83.132143,53.781736,2.57696,1.0
1.0,17.263026,-2.764122,-39.723394,78.099908,1.966402,1.459555
0.43622,24.507082,-3.096407,-13.674084,46.143545,1.183606,1.0
0.0,3.380524,-7.045332,-23.950853,70.906704,0.996752,-0.2256
1.550508,4.346872,-2.945844,-84.249559,78.583375,0.852843,2.147883
1.361761,18.393299,-1.202689,-1.946138,52.238306,1.314611,1.683318
-1.058655,16.756551,-2.467266,-17.014805,52.047659,2.519961,-1.857702
0.0,26.031133,-8.61064,-47.131386,79.169336,1.72571,0.779546
0.0,8.245525,-4.852966,-93.282157,71.194633,2.100888,-1.0
0.0,23.980554,-4.440911,-73.922744,47.156315,1.659071,-0.359901
-1.0,13.883277,-1.240231,-11.494481,44.494361,2.007982,-1.630951
-0.379256,15.084531,-9.23318,-67.524605,67.065924,1.154821,1.177542
1.0,4.010622,-9.118144,-22.768104,56.802324,1.902516,0.536409
-3.623537,24.889839,-6.874595,-87.138431,68.526446,2.280914,0.0
-0.478664,-0.319274,-2.560294,-15.058255,61.028944,2.249569,1.0
0.487431,15.539545,-3.53364,-14.040125,58.556096,1.330758,1.0
2.394115,22.909832,-4.058811,-39.589424,65.055651,1.570887,-0.566636
1.064835,28.431685,-5.396696,-10.43146,54.319276,1.680042,1.0
-0.752381,13.035721,-0.46651,-61.723644,46.971589,1.453439,-1.0
1.191932,28.41414,-6.470538,-53.01192,74.567992,1.234869,0.503065
-1.482912,24.456459,2.214883,-1.443274,71.093817,1.241469,1.0
0.369933,-3.317404,-10.376406,-76.716572,61.993728,1.974793,-0.710332
-0.272936,19.229659,-5.336671,-15.524121,54.403924,1.711602,-1.0
-0.643645,22.455241,-4.351819,-40.937464,47.241533,2.046719,0.0
-1.290766,-3.814062,2.536845,-55.30206,55.838414,1.06133,0.0
1.0,8.604667,-8.274054,-58.345112,72.284201,1.771609,-1.0
0.0,5.508186,-5.287484,-30.716551,49.893935,1.370838,-0.337868
-1.373198,-2.614194,-9.896181,-19.572683,75.396055,2.238077,0.924711
-1.758317,20.93694,-0.404216,-58.235471,47.484564,2.123712,-1.0
-1.0,30.032832,-4.268345,-64.844893,64.6117,2.003764,1.254674
-1.0,25.038778,-6.912037,-45.988679,64.464813,1.322463,0.0
1.164518,29.287729,-3.996178,-57.471336,60.921383,1.708124,1.060368
-1.032961,28.429231,-13.191751,-91.883939,53.902474,2.279063,-1.0
-1.0,0.472198,-8.332969,-12.962588,57.55418,1.003179,1.0
-0.202837,25.135362,-2.522126,-35.018001,46.177213,1.709094,-1.0
1.0,13.418298,-0.759373,-75.776037,73.844393,0.726317,0.555655
-1.0,19.476327,-9.933224,-49.681848,76.805547,1.958246,0.514288
1.271196,14.977649,-2.937697,-59.67107,69.800737,0.805816,-3.327229
-1.168604,19.591238,-2.850461,-8.900648,55.837737,1.65644,-1.0
-1.0,14.467034,-3.367795,-61.631876,65.829488,1.428593,-1.0
-1.0,-2.100247,-8.685025,-36.147709,74.161107,1.807209,0.0
1.0,23.793426,-3.378699,-9.92102,63.140804,1.271217,-1.0
1.0,17.338873,-3.678024,-42.445127,45.30945,2.030926,1.0
1.0,10.42048,-10.876518,-76.905117,77.046595,2.207816,0.784481
1.0,22.27854,-3.877928,-89.044724,76.891083,2.101045,1.0
1.01773,27.135076,-5.540495,-40.698142,77.268244,1.842297,-1.0
0.665763,27.235158,4.777428,-82.000191,70.116151,1.905791,0.0
0.0,30.729893,-4.90316,-71.239229,56.597174,2.483374,-0.376712
-1.0,-0.204694,-8.883541,-17.779729,58.230223,1.455586,-1.0
0.231174,-0.684191,-3.451669,-21.252798,65.919846,1.228183,0.20226
0.049868,3.871995,-1.206788,-89.612495,53.810629,2.056337,2.160769
0.0,17.66367,-4.47384,-91.010504,72.690963,0.942317,-0.0227
0.0,29.682305,-1.527293,-43.341165,58.304046,2.702495,-0.211231
-0.896399,18.66746,-9.673723,-16.885673,71.395634,2.092731,-1.703658
0.468241,-1.717141,-3.456452,-63.613132,55.441082,1.367791,-0.864474
-1.0,14.178443,-8.988697,-33.22891,50.019403,2.178913,0.0
0.07822,10.480629,-6.85818,-40.167927,62.119924,1.636897,0.0
-1.208581,23.332931,-4.244543,-30.082124,53.695041,2.078089,-1.303985
0.0,24.900546,-3.793885,-43.410537,50.052397,2.493338,1.660221
0.94504,26.470151,-2.698775,-20.319396,76.462746,1.363665,0.0
-2.16752,8.690334,-1.680864,-60.290244,61.382327,0.991229,-1.0
1.731623,21.135359,-1.836655,-86.113734,48.423985,1.871932,1.0
-0.61594,21.889601,-2.800671,-87.380093,50.711313,1.71448,-1.0
