mk_φ10,zx_ψ21,zx_λ72,jl_ψ23,zx_λ74,mk_φ15
-0.009556,0.0,-1.80473,-28.032293,-12.86918,-90.849109
0.964064,-1.0,-1.611403,-79.997219,-4.635638,-93.451207
0.293036,0.0,3.889661,-44.106563,-1.86043,-94.965991
0.234477,0.0,0.206987,-72.730479,-17.176917,-91.178621
1.697631,-1.0,-0.353729,26.927401,-16.596165,-94.659562
-0.152665,0.401253,10.552952,-85.832058,1.013743,-94.777407
0.875207,1.522197,2.754725,-38.938531,1.727804,-89.74684
0.62365,-0.703047,6.482858,-38.677305,-6.367409,-89.611309
1.309929,-0.022936,-1.24468,-13.271668,-6.412807,-89.66078
1.96452,0.996403,-7.532,-2.846516,-9.014894,-93.654203
0.880769,0.0,3.045762,-55.389327,-5.065699,-90.654559
1.652005,1.0,2.023202,-51.487637,-3.674552,-91.447369
1.035449,0.428674,-8.160548,-87.554009,-10.937534,-89.390679
0.680377,1.0,-0.318614,15.467131,2.582024,-93.779474
0.127791,0.024964,-1.026563,2.863576,-7.383193,-95.137322
0.678043,0.0,-2.503472,26.316466,3.822984,-91.082657
1.043609,-1.0,0.74733,6.363048,-5.563459,-95.14378
1.292293,1.0,-3.562285,-77.083108,-10.248834,-89.424804
0.205498,0.0,-3.579368,-15.335183,-3.801535,-92.536906
0.637704,1.600175,-0.07451,-22.874543,6.775631,-96.047038
0.047077,-1.0,1.384863,-63.850914,-3.977601,-92.896532
2.217583,-1.216536,-0.364681,-66.901133,-6.787787,-91.912417
1.192652,0.0,4.407186,-47.965415,-6.390374,-90.950055
0.699833,1.0,-1.0499,-56.629538,-7.24926,-93.636975
-0.110657,-0.143029,-2.803406,-26.484844,-4.7221,-96.025074
1.18485,-0.05139,1.457075,-83.545972,2.566065,-93.63373
1.103271,0.0,-0.312779,5.578727,-8.505402,-94.612518
1.192036,-1.0,-0.842829,-66.942694,1.610313,-92.409854
0.849909,1.0,0.988767,-69.093495,1.620899,-90.005916
0.635618,0.0,1.533874,-25.237399,-12.775431,-90.302105
0.933724,1.0,2.185432,6.14419,-16.57943,-90.860459
0.418925,0.0,-5.234593,-86.759552,-0.058549,-89.504751
0.762765,-1.0,-4.980236,-1.716146,4.833463,-95.434325
0.727641,-0.275333,-4.16702,-78.912942,-4.477266,-96.358539
0.768005,1.0,3.257507,-58.121326,6.984599,-91.107028
0.579869,0.0,-0.81105,-68.600694,-0.053182,-93.03116
0.222613,0.0,-10.912637,3.380656,-18.129084,-94.360632
0.178068,0.0,1.181916,-78.817815,-1.800235,-94.179843
0.522214,0.254464,-1.175933,-47.746895,-7.817313,-93.042001
0.186933,-1.0,-1.135037,-16.463891,-15.518842,-93.716189
0.644751,-0.342936,3.417951,-5.213941,-0.828125,-95.83731
0.761363,1.0,6.881214,24.018931,-14.889078,-91.943533
0.48905,1.474141,3.245855,-49.543634,0.024464,-93.231074
0.367468,0.292525,-0.999564,-14.08825,-1.002911,-95.575437
1.065386,1.183592,2.180827,-72.317154,-4.766454,-89.651841
1.215339,-1.012404,-0.61682,-63.68618,-4.987921,-92.343675
1.318229,0.219112,-8.313479,-28.664184,-8.740038,-92.134899
0.45598,-0.503393,-2.007353,-83.602833,7.949957,-89.57326
1.268862,0.036223,3.460636,-86.634137,-2.737967,-96.053548
-0.172584,-2.039159,-5.006427,-87.032659,-0.363981,-95.892679
1.063112,-1.0,-4.422772,1.302988,-10.748681,-90.149826
0.297779,-1.0,1.21284,14.823463,-3.537337,-89.762411
-0.726792,-1.0,-0.062688,10.307589,-0.534033,-91.952192
1.733088,1.012705,2.425773,-41.903888,-6.496601,-90.061121
-0.161837,1.0,4.6388,-69.067706,-14.533798,-93.880227
-0.010195,-0.719096,-7.45413,4.298578,-12.256731,-89.926533
0.313464,1.0,-1.355115,-39.251822,0.098654,-91.212611
0.248852,1.0,-0.812055,-53.996779,-15.380525,-95.627498
0.215225,-1.012782,1.23541,-82.897982,-2.68215,-94.392923
0.63859,1.615651,-2.130117,-78.921281,-7.161443,-93.520871
0.244138,1.0,4.714104,-25.812489,1.908434,-90.619002
0.537757,1.0,-4.666346,22.069284,-2.26504,-95.544435
2.045546,0.57279,-1.098117,-62.509402,-8.670202,-94.597189
0.197711,-0.931056,5.997311,-40.697978,-5.948465,-92.263404
0.791786,-1.342612,5.541198,-79.966836,-5.338625,-92.548106
0.254484,-1.78579,3.662039,13.035512,-8.891547,-92.821121
0.979849,1.0,-3.194573,28.449183,-8.026998,-89.635496
1.009622,-1.167548,-3.078071,-88.172187,2.932608,-93.292495
1.132535,1.018993,0.282363,-28.348673,-3.244513,-89.58604
0.96119,-0.357182,2.949238,-70.451027,-6.373582,-95.560034
0.130643,-0.456292,-0.4101,-21.865821,-19.709764,-95.121416
0.97689,0.0,-1.163883,-25.389926,-18.642286,-92.770906
0.633609,1.491987,0.38566,-23.585121,9.33186,-96.350125
2.486281,-0.005662,-0.744575,-39.791411,2.533225,-94.171138
1.695265,0.0,2.450884,-90.460026,4.228344,-93.393689
0.296218,0.0,-2.053412,-41.778701,3.699953,-94.216748
0.961259,-0.743147,-1.807869,16.9017,-6.066717,-94.628104
0.616941,-1.237148,5.174645,-12.232384,6.854737,-92.490859
1.327501,0.998659,-0.427141,-83.505201,-7.608194,-91.028131
1.43674,-0.16624,3.629156,-13.198578,1.717626,-91.967951
0.819395,0.0,2.460182,-35.318984,-3.869814,-94.436528
1.435287,0.055678,0.07135,21.473306,-10.162517,-92.029285
1.300786,-0.440309,-1.933321,9.525602,0.193423,-92.044276
0.336867,-0.610668,3.160268,-16.534929,-0.902167,-91.555004
0.512537,-0.518976,1.414373,19.781942,-9.047139,-90.048242
0.856382,-1.0,3.520305,19.541313,1.289585,-91.574645
0.736399,0.45385,-0.598482,-21.158554,-0.750674,-89.718131
0.652251,0.0,-1.244379,0.604534,-0.25504,-93.966987
0.68512,0.14246,-8.690155,-35.015973,-2.692881,-92.85676
0.554822,1.237724,-1.417571,-74.935384,-2.080275,-95.811439
1.477066,-0.182997,-6.80615,-77.71377,5.395216,-94.9996
0.576042,0.0,-1.185951,-16.94143,-5.578829,-93.902352
0.216773,-0.548949,-0.430908,-81.681395,-5.217254,-93.380558
1.69488,1.0,5.166209,-63.93903,-8.245654,-91.022261
0.118867,1.494165,4.800606,-83.133928,-20.214843,-93.664629
1.444598,1.4447,-2.756499,-3.760959,0.28789,-95.080888
0.563838,-1.0,-1.4621,-64.89894,-0.037389,-95.966187
0.449037,1.53809,1.481361,3.851973,9.795025,-92.088674
0.078262,1.0,-3.302672,-12.571425,1.712673,-93.01069
0.758419,1.0,4.668272,-77.837878,-1.370902,-96.16803
1.112862,1.0,10.480788,5.517371,-9.903936,-89.637325
0.515356,0.32653,0.429638,-42.384823,5.679248,-92.128559
0.435737,-0.197061,0.680015,-15.89368,-2.726821,-91.062064
0.75641,-1.0,-2.213059,-79.508877,-12.990655,-95.264965
0.319808,-0.969477,1.384402,24.301329,-6.232511,-93.476579
-0.034222,1.0,-5.863772,-53.734457,-1.782941,-95.400169
0.266534,0.0,-0.298414,-49.009007,-2.687207,-92.756709
0.072914,1.0,-0.431203,-19.12995,-1.851821,-95.536993
-0.022261,1.0,-4.64194,-87.193936,-0.084872,-91.472826
-0.766546,1.139485,-0.498998,1.142544,-11.389848,-92.171621
0.352275,0.520913,-1.018541,-48.778605,-1.178728,-92.810863
1.907707,0.163108,-7.602837,5.868557,-9.301792,-91.515907
0.740068,0.0,2.951067,-39.906351,-4.808925,-89.37446
1.656156,-0.326408,-0.386419,-16.935038,10.021464,-92.701828
0.681206,0.0,1.068238,-20.923796,0.921663,-92.012062
1.183568,-0.446445,-1.578525,15.325606,5.321908,-95.571335
-0.163851,0.0,-1.41925,-78.800349,-5.945632,-90.038612
1.034481,0.093788,-1.803464,-10.084584,-9.197419,-92.732957
-0.163403,0.124604,-4.222595,-84.874798,-6.951099,-95.710657
0.89873,1.0,-3.920649,-5.03996,-13.824002,-92.893273
0.520385,0.198638,-6.240319,20.238038,1.353981,-96.091358
0.438756,0.0,1.484809,-14.026715,7.748476,-94.67959
0.667452,1.0,-1.679372,27.606424,-7.107806,-91.232525
1.51974,0.779411,-2.062491,-72.97379,-12.455659,-89.739463
0.429597,0.0,12.867588,-47.133871,-5.492308,-94.34166
1.616213,0.789751,4.212161,-44.460413,-1.828358,-90.097638
0.871547,0.086275,0.587971,-75.471969,-16.059097,-95.920571
0.62084,0.192462,0.941523,8.020743,0.691767,-95.914231
0.805661,1.0,-2.504862,-78.755862,-8.360607,-94.500305
0.048126,0.332025,-2.281678,-42.945313,-5.601792,-95.047457
0.210687,-1.093742,0.115141,27.666202,1.799958,-94.834882
0.412993,-0.072217,-1.421118,25.231863,-2.384221,-91.041517
0.287964,0.0,-2.731879,-79.425473,-2.969188,-93.541539
0.315632,-1.0,-5.933771,4.929391,-2.642529,-92.9182
2.119257,1.0,-0.786537,-29.444469,8.687737,-91.800443
-0.590783,1.0,-4.560137,-38.022807,5.65189,-93.03602
0.3002,0.576138,-1.663813,13.232322,5.424014,-92.684202
1.14485,-0.136485,0.821891,28.761729,4.859288,-96.073071
0.878685,1.0,8.69698,-8.395818,-7.190167,-92.787182
1.490551,-1.0,-0.826606,0.585508,13.630035,-91.037987
1.236855,-1.0,4.60882,-91.999612,13.581542,-91.566206
0.75593,0.0,-0.920406,-92.182592,-14.143039,-95.456295
0.809188,0.479805,0.052651,-79.262804,9.463688,-92.255309
0.551281,0.0,4.16517,-82.629091,-10.964091,-94.894603
0.999054,-1.0,-1.009899,-14.127663,-12.85294,-93.440431
1.413476,-1.484823,-6.361075,-16.303951,0.046913,-92.324129
1.090197,-1.0,-2.718865,-77.098763,-12.928628,-93.903195
0.848386,1.0,-0.069112,-92.759679,-0.303616,-90.631677
0.508192,0.0,-0.952964,-8.855307,-3.28956,-90.437158
0.745792,-0.479634,2.119153,21.089514,16.444099,-89.906664
0.63305,0.746705,1.071442,-39.70984,-8.839786,-91.383892
1.007307,-1.0,3.381125,-0.121626,4.39732,-93.880537
1.263947,-0.17179,5.686425,-75.643732,-7.589822,-93.64236
1.372479,-0.136336,1.644938,23.797149,-7.637582,-91.249288
0.995139,-1.32541,1.920791,21.595319,-6.118245,-94.893764
-0.35038,-0.178366,1.435541,21.403017,-3.338335,-90.488506
0.489874,1.0,-2.168994,-21.172727,-4.815892,-96.221276
0.460563,0.0,-5.590983,-80.279141,0.077199,-91.37546
0.287123,1.983821,-0.307398,-36.565756,-11.983554,-94.085598
-0.103612,-1.0,-2.458999,-9.389721,-7.99442,-92.527904
0.300894,0.0,1.88912,1.862209,3.187957,-91.317006
-0.018755,0.709165,3.736127,-77.383085,-6.213214,-94.108172
0.925132,-2.735576,0.406518,15.343461,3.570519,-93.619068
0.570152,1.0,1.657378,-83.297099,3.339968,-91.88408
0.849266,1.039504,-0.058785,-18.687955,2.954588,-95.617227
1.188199,1.0,3.559572,-17.658771,-2.307042,-95.47457
0.794517,0.296945,6.468255,3.687941,8.074716,-91.59846
0.617416,0.68067,0.943835,-38.020995,-4.11738,-89.842274
1.492658,1.0,2.921734,-53.080181,-15.492381,-93.474637
0.189446,-1.39066,-0.195425,-1.845897,-3.240362,-93.403465
0.056374,0.0,0.916782,-32.170754,-6.933705,-95.639419
1.098508,1.0,-0.444328,-24.420604,-2.101062,-96.268953
1.58326,-1.0,-1.320577,-93.866653,-4.50956,-94.69545
1.350245,0.0,3.845717,-23.65411,-5.071493,-89.53149
1.14281,1.0,5.629817,-2.415878,-9.176078,-90.358991
1.044383,0.0,1.832643,-79.071458,-1.294105,-91.44825
1.537709,-1.0,-1.626953,-51.049323,-16.209251,-94.014546
0.657071,-1.0,-2.679052,-6.156748,5.826664,-90.018393
1.677913,0.786475,-0.493473,-43.054027,-22.648352,-89.757738
1.369779,1.0,2.658096,-62.607274,-9.448074,-92.074228
0.563158,1.342234,-0.657176,1.82494,-8.996823,-92.893725
1.838456,1.0,1.791379,-31.670001,1.910998,-93.048919
1.771106,0.024456,-1.594331,-32.239819,-6.004836,-94.283477
-0.009025,-1.0,-2.39053,-73.584896,-12.403223,-91.778178
-0.184261,-1.014182,1.048371,-77.178397,2.084901,-95.676859
0.067092,-1.0,6.70381,-7.77996,2.734871,-91.100964
-0.035676,-0.467427,0.941523,-5.383141,-2.552957,-95.554973
0.61759,0.471247,5.320897,-42.152924,-7.558753,-93.861738
1.622223,-1.0,4.937097,7.512324,-1.637161,-92.380707
0.5825,0.267522,6.005528,-68.032399,-8.66535,-95.522436
-0.585727,1.157931,-4.341293,-57.047505,4.169025,-94.078903
0.56966,1.02181,4.360769,-5.328696,-4.201656,-95.525369
1.731847,-1.0,-7.346862,-85.073333,-16.642282,-95.386603
0.373644,1.0,-1.623112,-39.594075,-11.488446,-90.26365
1.138514,0.0,9.543222,3.519592,-13.882469,-96.259547
2.073709,1.0,2.421079,28.308009,-3.742958,-93.730811
1.513952,0.69746,6.438086,-90.961994,-7.3755,-94.728439
1.008896,-1.054778,-0.864691,-36.031945,-6.46367,-91.733323
0.403118,1.0,1.182374,9.650611,-4.022742,-91.670332
1.496136,1.0,-2.880717,-26.80695,5.547296,-89.701054
0.016495,1.0,-6.74409,-14.015962,-2.754447,-92.114023
1.722442,-1.0,0.900568,-20.256482,1.75999,-89.664666
1.772073,-1.0,-3.735752,-77.812232,-7.713544,-91.015348
0.419851,1.0,1.8458,-25.088382,-8.002024,-91.238173
0.860196,0.003505,-0.384174,-75.878282,-6.019772,-89.701934
0.472592,-1.312453,6.886223,-94.411436,0.483398,-91.065327
0.6899,0.0,-3.687608,-65.030275,1.10417,-91.29834
0.612133,0.440001,0.69856,-14.569207,-12.272363,-90.835202
0.570317,-1.0,-3.579929,-75.754548,-3.772413,-93.037933
1.34887,0.0,-0.976939,-65.643238,8.344451,-95.499967
1.132746,0.380641,7.21315,29.625465,3.999005,-93.10689
0.527781,-0.937538,1.155941,-55.238598,-0.494308,-95.594561
1.437367,1.771511,0.391564,-67.43897,0.671948,-94.02357
0.25887,-1.0,4.344355,23.868032,-0.723158,-93.829298
1.060905,-1.454173,-4.71435,-59.065498,-10.07992,-94.651853
0.131471,0.0,-6.065905,-70.758023,-10.677399,-93.318537
0.065921,1.0,4.903816,-64.749648,-14.102284,-89.897745
0.796891,0.10577,3.273601,-85.600907,-3.573812,-90.669656
1.127609,-0.793515,-1.668507,28.442088,-20.779288,-94.060207
1.070901,0.347888,-0.237008,-47.940134,-4.993972,-92.662568
0.908113,-1.0,10.248896,-0.560612,-3.608198,-89.524325
-0.231253,1.0,-0.727063,-81.306904,5.813038,-95.539554
0.804022,-1.759944,3.589678,-53.970547,1.256818,-94.576028
1.995215,-0.389714,-11.020929,-3.803275,-1.063388,-91.550431
0.610655,0.35211,-4.220386,-5.843232,-5.746278,-93.63315
0.899143,1.0,4.88267,7.365086,-4.234992,-94.502125
2.013158,1.0,0.617564,19.318267,-10.098371,-91.814317
-0.46565,0.074738,-3.56582,-80.114376,6.270996,-93.145001
-0.190381,-1.557498,5.734038,-54.768666,-7.412552,-91.89397
0.798442,-1.0,0.546385,-50.693132,-0.280132,-92.782857
1.223806,-1.0,3.113692,-21.135631,-2.484889,-94.596001
0.500589,1.0,2.033998,-35.790247,-1.081458,-93.749053
0.130899,2.39423,4.331699,-21.604085,-1.337038,-95.165318
-0.548433,1.0,1.691019,-12.990899,-9.800446,-91.614269
1.081877,-1.0,-3.943019,-43.770202,0.543535,-91.878459
0.321047,-1.304148,-7.801637,1.357237,-2.419205,-93.930509
1.112073,-1.0,5.019067,-14.990323,1.99111,-92.97048
1.341002,0.835362,0.843507,-37.953231,-11.759411,-94.610469
0.728834,-0.451001,-1.719573,-17.230819,-8.994226,-94.105048
0.402454,-1.0,3.006545,-51.145442,0.436445,-91.690891
0.985565,-0.680833,2.889321,-35.48199,7.678447,-92.101581
-0.254959,-1.0,4.846641,-40.531092,-11.874021,-92.66154
-0.296438,-0.310066,0.974839,-0.678102,-7.806088,-92.787095
1.954011,1.0,1.925411,-60.747419,-5.520498,-89.533007
1.357091,1.0,2.155841,0.53146,-13.114207,-90.108506
1.232994,1.125394,-1.163238,-89.820758,2.166973,-93.226443
0.940087,-0.176424,-0.356965,-76.358231,-1.55821,-90.467663
1.218794,-1.0,-2.365219,28.66008,-12.439988,-94.075604
-0.058397,0.0,0.72168,-69.840495,-10.673561,-93.12103
0.569584,1.0,5.015901,28.613873,4.378135,-95.895098
0.96419,-0.156442,0.227084,-0.244038,-16.952537,-96.27669
1.00015,0.0,-2.344871,-11.450774,2.121763,-90.818662
0.691571,-0.12279,4.97092,-92.801241,8.362651,-89.694827
0.831824,-1.0,-3.214756,-94.828989,-7.183477,-92.892104
0.282136,0.0,-2.604379,-3.541941,-3.91306,-92.52805
0.717616,-0.074162,-1.954152,28.513903,-9.544456,-90.38293
0.852137,-1.0,2.221125,-57.237628,6.769054,-96.196397
0.684718,0.383277,-1.721763,-16.45789,15.094623,-91.219776
1.368157,0.0,6.448036,-68.51987,0.868341,-95.758758
0.407365,-0.186908,-1.763602,-66.971959,-7.52604,-89.945192
0.304054,0.0,1.679452,-78.566,-2.321119,-89.547644
0.27792,1.0,-5.93048,-34.828103,-12.694053,-89.45937
1.203027,0.0,4.010252,-8.763293,7.244307,-95.81512
0.745884,0.490865,-2.555154,-48.908415,-3.119999,-93.330705
0.781695,-1.518177,1.193371,2.551937,-1.157352,-95.78132
0.802303,-1.0,-5.399581,28.730413,3.862742,-91.571755
-0.254689,0.0,-0.915036,-50.19874,5.621222,-94.365243
0.903226,0.0,1.276923,-37.236306,-5.420624,-89.705775
-0.234637,-1.900737,4.645553,-47.233002,2.461446,-91.768151
0.36302,0.0,-4.153948,3.940008,-2.948071,-94.030565
-0.215192,-1.0,-4.795739,-55.514231,-11.517421,-91.96151
0.780625,-1.0,5.616231,-91.482633,-7.912301,-96.360721
0.468269,-1.0,-1.947458,-29.08334,-6.521051,-90.833973
0.750294,0.806275,-3.666853,-69.468806,-18.301789,-93.740064
0.422952,1.0,-2.932607,-28.359441,3.523595,-93.035492
0.496024,1.1798,-10.166172,19.664597,2.967059,-95.896977
1.271758,-1.0,6.541444,-82.620184,-3.667828,-94.005665
-0.450405,0.235317,1.824335,-57.938946,-9.58006,-95.690418
0.809328,0.109741,-2.050568,-84.561386,-3.898372,-95.125493
0.250093,-1.0,4.45622,-77.997032,-3.435737,-95.488628
-0.037353,-1.22531,-7.150164,-83.732209,2.584807,-92.038641
-0.085812,0.0,3.940523,-33.454114,-1.951141,-95.490547
1.330934,-0.414073,12.932037,28.969979,-3.742784,-92.321214
0.91299,-0.483671,-1.775256,-5.250596,-2.082056,-94.237076
1.329119,1.0,1.088936,-56.940841,7.039431,-92.354395
0.22915,0.0,2.601067,-23.67356,-1.488494,-90.726117
0.856079,-1.341867,2.507503,-50.767278,-13.376651,-95.834311
1.055533,1.0,-1.101526,26.08511,1.312014,-93.719419
0.644703,-1.0,4.563937,-67.106518,-1.548147,-93.505075
0.152883,-0.708369,-5.280387,-78.159416,-1.880635,-91.312257
1.035244,0.169655,-5.260353,9.471165,3.884409,-89.435364
1.594135,0.495538,-0.600687,-90.176906,5.869751,-89.663855
0.445062,1.0,6.735183,-0.700401,-1.961017,-90.242664
0.609055,-1.0,3.406884,-20.837485,2.4017,-95.552184
0.882101,0.063593,0.669999,-3.709747,-9.29067,-95.352688
0.99823,1.0,-3.083451,-61.66649,-3.584697,-94.794555
0.417649,-0.593272,-1.078789,-71.657822,8.435392,-93.358084
0.638376,0.0,1.981829,-40.049674,-6.206729,-91.585855
0.659692,1.0,-2.870913,-94.754457,1.248856,-90.17789
0.706188,1.4913,2.545055,17.1962,-1.07045,-94.036462
1.058648,-0.544172,-3.515001,-24.604591,-16.886176,-90.11424
0.067302,0.100432,0.624842,-87.135221,-0.568382,-90.819038
0.289632,-0.567376,2.791914,-19.634164,-5.454385,-91.835046
0.709368,-0.5445,4.386709,-81.597818,-7.504443,-90.472805
2.08981,0.921753,-1.109658,-89.288737,4.807894,-93.314776
0.839101,1.0,-0.004963,-18.782939,-2.091719,-92.856052
0.221288,1.086217,-0.309418,22.579919,0.313535,-93.428446
0.610963,-1.706194,1.151559,-84.321123,-3.349516,-93.346106
-0.251352,1.241978,-3.720807,-1.993318,-3.324756,-93.752365
1.108608,1.945354,0.524918,-1.781015,-7.192872,-92.440949
-0.304073,-1.0,3.932067,-89.350202,-3.032447,-91.056826
1.126067,0.0,-1.515613,12.718524,-5.759122,-96.248908
1.004226,1.0,0.468535,-88.847544,0.807904,-94.281931
1.028418,0.0,-4.746687,-21.49902,-14.29831,-92.810294
0.79751,0.765355,0.085401,27.577307,0.33761,-92.069305
0.817247,1.0,-0.288535,-47.554816,-0.847585,-93.429182
1.227141,0.982493,9.488854,-15.409424,-2.554343,-91.755276
1.005272,1.0,-5.906695,-13.68432,-12.778246,-94.739258
0.79094,0.0,0.838265,29.273766,2.592121,-92.851702
1.087922,0.0,-1.583521,-18.482583,-3.296109,-94.125504
1.805037,0.0,3.267877,19.520523,-1.10007,-93.306656
0.756785,-0.197252,-5.320198,-39.761194,-0.287388,-95.659229
0.947026,-1.0,-1.853519,-31.062786,1.676595,-93.116903
0.935805,0.0,-2.946489,26.553121,-10.098457,-95.384467
1.103852,0.76854,0.823367,-54.341848,0.59044,-95.348271
0.154256,1.0,-3.562971,13.55519,1.529632,-92.181996
1.199272,0.0,2.043426,-23.06075,-4.944808,-92.874042
1.093231,0.0,-2.046239,20.584052,5.436949,-94.23092
1.207075,-0.787988,0.590342,-52.040843,-4.832945,-89.605383
1.167429,-1.0,-4.529952,-30.09902,-8.075405,-94.725482
1.712939,-1.0,-1.748594,22.444435,-2.065366,-90.734427
1.0367,-1.0,2.753109,-29.756244,5.713879,-91.836575
1.194272,-2.96593,6.013967,-16.316924,-14.199322,-95.591766
0.164035,-1.0,-0.885577,-29.60792,1.29727,-95.075901
1.045514,1.609114,-2.153416,-27.323798,1.549617,-91.059283
0.366454,-2.175562,1.83877,8.238516,-10.168913,-95.870502
0.98267,-1.857162,-0.061394,-72.055592,-7.538444,-92.900871
1.784612,-1.0,-2.618425,-82.594683,-8.747528,-96.168131
-0.357735,-1.0,-5.331568,-62.02116,-9.383442,-92.139878
0.797031,0.0,1.685392,-45.757114,-8.952854,-94.841979
1.283797,-1.316898,0.223587,-51.356593,-10.74411,-95.463352
1.05294,0.488603,-1.724444,-56.022655,-4.361578,-89.882771
0.760805,0.0,3.573609,-35.140513,-4.174088,-92.030084
1.632446,-0.187923,-2.938361,-15.824771,8.673464,-95.618725
0.249331,0.0,1.934099,-38.062003,-7.58849,-92.563225
0.043997,0.693042,-6.985827,-51.572569,0.210767,-89.673693
1.069968,-1.0,0.895712,-21.596625,-6.189026,-94.246477
1.096248,0.404781,-7.259124,-60.447188,-10.577603,-94.95622
0.863468,1.0,0.661318,-18.06513,1.664373,-92.43006
0.118367,0.4175,-5.933928,-86.564366,7.806752,-89.53192
1.034083,0.286902,1.356154,-65.794341,-10.157216,-94.107754
0.188429,-1.0,8.693982,-6.935419,-10.174311,-91.76392
0.280742,0.0,-2.667546,-48.347829,-4.900216,-93.699795
0.733811,0.918058,-3.247631,-83.083713,-12.763923,-93.920011
1.443192,-1.0,-1.676559,10.226727,-3.866665,-89.924424
0.968027,-1.458399,1.561277,7.233407,-0.395423,-90.735846
0.15282,1.0,0.155283,13.725702,-2.694878,-90.586508
-0.188421,-1.540923,-3.302024,-46.169059,-7.539977,-90.960939
0.621553,-0.455123,1.514746,-92.712369,1.544906,-89.82438
-0.261446,-1.666703,3.129569,-89.823805,-0.476217,-90.043886
0.683402,1.540367,-1.29822,-74.296678,-0.395319,-92.955246
1.509765,1.0,-4.220575,-21.504942,0.623646,-89.422712
1.552436,1.0,-1.011054,-43.306764,-4.589476,-93.575908
0.846107,0.388178,-3.03378,-93.05827,-2.233494,-94.349424
0.636219,-1.223912,-2.676351,-73.859308,6.531144,-95.485508
0.736398,-1.13076,-1.372756,-92.660558,-6.287206,-95.596833
0.510932,2.09096,0.471752,-87.974803,2.340586,-91.888509
1.49235,-1.860062,-0.960406,-85.418937,-2.601185,-93.783613
1.233933,0.0,-1.318765,-75.996409,1.860824,-95.62642
0.791353,-1.0,6.220271,25.912882,-4.378509,-94.488931
0.676871,1.0,-0.351148,17.703622,-4.585598,-92.0017
1.305618,1.0,-5.915059,27.897422,-8.785328,-91.418472
1.70436,1.0,-3.476934,-69.932354,-9.520034,-92.027441
0.378856,-1.0,0.523747,-62.361388,0.150291,-90.751384
1.333975,-0.476368,-0.398821,-42.42177,1.548088,-91.029186
-0.130571,0.0,0.339801,-38.814582,-13.629706,-90.786556
1.855924,0.0,-3.567569,-79.573894,-7.582109,-91.96694
0.382195,-0.364494,4.873327,0.683124,5.557609,-90.554733
0.500251,0.864192,-10.887088,-43.543299,-0.635789,-94.776633
